

Time (sec), Load (N), Stress (KPa), Strain (mm), Position (mm), Cycle
13.100, 0.48, 1, , 1.004, 1
13.120, 0.52, 1, , 1.006, 1
13.140, 0.46, 1, , 1.008, 1
13.160, 0.50, 1, , 1.009, 1
13.180, 0.49, 1, , 1.011, 1
13.200, 0.50, 1, , 1.013, 1
13.220, 0.47, 1, , 1.015, 1
13.240, 0.50, 1, , 1.016, 1
13.260, 0.48, 1, , 1.018, 1
13.280, 0.49, 1, , 1.020, 1
13.300, 0.47, 1, , 1.021, 1
13.320, 0.50, 1, , 1.023, 1
13.340, 0.48, 1, , 1.025, 1
13.360, 0.49, 1, , 1.026, 1
13.380, 0.52, 1, , 1.027, 1
13.400, 0.50, 1, , 1.030, 1
13.420, 0.49, 1, , 1.031, 1
13.440, 0.53, 1, , 1.033, 1
13.460, 0.52, 1, , 1.035, 1
13.480, 0.50, 1, , 1.036, 1
13.500, 0.52, 1, , 1.038, 1
13.520, 0.50, 1, , 1.040, 1
13.540, 0.50, 1, , 1.041, 1
13.560, 0.51, 1, , 1.042, 1
13.580, 0.53, 1, , 1.045, 1
13.600, 0.49, 1, , 1.047, 1
13.620, 0.52, 1, , 1.048, 1
13.640, 0.50, 1, , 1.049, 1
13.660, 0.53, 1, , 1.052, 1
13.680, 0.47, 1, , 1.053, 1
13.700, 0.54, 1, , 1.054, 1
13.720, 0.53, 1, , 1.057, 1
13.740, 0.49, 1, , 1.058, 1
13.760, 0.50, 1, , 1.059, 1
13.780, 0.52, 1, , 1.061, 1
13.800, 0.49, 1, , 1.063, 1
13.820, 0.52, 1, , 1.064, 1
13.840, 0.53, 1, , 1.066, 1
13.860, 0.50, 1, , 1.068, 1
13.880, 0.50, 1, , 1.069, 1
13.900, 0.51, 1, , 1.070, 1
13.920, 0.50, 1, , 1.073, 1
13.940, 0.51, 1, , 1.075, 1
13.960, 0.50, 1, , 1.076, 1
13.980, 0.53, 1, , 1.078, 1
14.000, 0.50, 1, , 1.080, 1
14.020, 0.52, 1, , 1.081, 1
14.040, 0.53, 1, , 1.083, 1
14.060, 0.50, 1, , 1.085, 1
14.080, 0.52, 1, , 1.086, 1
14.100, 0.53, 1, , 1.088, 1
14.120, 0.53, 1, , 1.090, 1
14.140, 0.51, 1, , 1.091, 1
14.160, 0.50, 1, , 1.092, 1
14.180, 0.53, 1, , 1.094, 1
14.200, 0.48, 1, , 1.097, 1
14.220, 0.52, 1, , 1.098, 1
14.240, 0.52, 1, , 1.100, 1
14.260, 0.53, 1, , 1.102, 1
14.280, 0.53, 1, , 1.103, 1
14.300, 0.53, 1, , 1.104, 1
14.320, 0.54, 1, , 1.107, 1
14.340, 0.51, 1, , 1.108, 1
14.360, 0.48, 1, , 1.109, 1
14.380, 0.54, 1, , 1.111, 1
14.400, 0.53, 1, , 1.113, 1
14.420, 0.52, 1, , 1.114, 1
14.440, 0.52, 1, , 1.116, 1
14.460, 0.53, 1, , 1.118, 1
14.480, 0.52, 1, , 1.119, 1
14.500, 0.55, 1, , 1.121, 1
14.520, 0.52, 1, , 1.123, 1
14.540, 0.51, 1, , 1.125, 1
14.560, 0.54, 1, , 1.126, 1
14.580, 0.54, 1, , 1.128, 1
14.600, 0.50, 1, , 1.129, 1
14.620, 0.52, 1, , 1.131, 1
14.640, 0.53, 1, , 1.133, 1
14.660, 0.53, 1, , 1.135, 1
14.680, 0.51, 1, , 1.136, 1
14.700, 0.53, 1, , 1.137, 1
14.720, 0.54, 1, , 1.140, 1
14.740, 0.52, 1, , 1.141, 1
14.760, 0.53, 1, , 1.143, 1
14.780, 0.51, 1, , 1.145, 1
14.800, 0.53, 1, , 1.147, 1
14.820, 0.54, 1, , 1.148, 1
14.840, 0.53, 1, , 1.150, 1
14.860, 0.51, 1, , 1.151, 1
14.880, 0.54, 1, , 1.153, 1
14.900, 0.55, 1, , 1.154, 1
14.920, 0.52, 1, , 1.157, 1
14.940, 0.52, 1, , 1.158, 1
14.960, 0.53, 1, , 1.159, 1
14.980, 0.51, 1, , 1.161, 1
15.000, 0.51, 1, , 1.163, 1
15.020, 0.52, 1, , 1.164, 1
15.040, 0.55, 1, , 1.167, 1
15.060, 0.55, 1, , 1.168, 1
15.080, 0.55, 1, , 1.170, 1
15.100, 0.53, 1, , 1.172, 1
15.120, 0.52, 1, , 1.173, 1
15.140, 0.54, 1, , 1.174, 1
15.160, 0.52, 1, , 1.176, 1
15.180, 0.53, 1, , 1.178, 1
15.200, 0.55, 1, , 1.179, 1
15.220, 0.54, 1, , 1.182, 1
15.240, 0.52, 1, , 1.183, 1
15.260, 0.57, 2, , 1.185, 1
15.280, 0.54, 1, , 1.187, 1
15.300, 0.51, 1, , 1.188, 1
15.320, 0.53, 1, , 1.189, 1
15.340, 0.54, 1, , 1.192, 1
15.360, 0.53, 1, , 1.193, 1
15.380, 0.57, 1, , 1.195, 1
15.400, 0.53, 1, , 1.197, 1
15.420, 0.55, 1, , 1.198, 1
15.440, 0.54, 1, , 1.199, 1
15.460, 0.54, 1, , 1.201, 1
15.480, 0.54, 1, , 1.203, 1
15.500, 0.55, 1, , 1.204, 1
15.520, 0.56, 1, , 1.206, 1
15.540, 0.53, 1, , 1.208, 1
15.560, 0.57, 2, , 1.209, 1
15.580, 0.56, 1, , 1.212, 1
15.600, 0.56, 1, , 1.213, 1
15.620, 0.56, 1, , 1.214, 1
15.640, 0.58, 2, , 1.217, 1
15.660, 0.52, 1, , 1.218, 1
15.680, 0.56, 1, , 1.219, 1
15.700, 0.56, 1, , 1.221, 1
15.720, 0.54, 1, , 1.223, 1
15.740, 0.53, 1, , 1.224, 1
15.760, 0.57, 1, , 1.226, 1
15.780, 0.57, 1, , 1.228, 1
15.800, 0.58, 2, , 1.229, 1
15.820, 0.56, 1, , 1.231, 1
15.840, 0.58, 2, , 1.233, 1
15.860, 0.56, 1, , 1.235, 1
15.880, 0.57, 2, , 1.236, 1
15.900, 0.56, 1, , 1.238, 1
15.920, 0.57, 2, , 1.240, 1
15.940, 0.58, 2, , 1.241, 1
15.960, 0.58, 2, , 1.242, 1
15.980, 0.56, 1, , 1.245, 1
16.000, 0.56, 1, , 1.246, 1
16.020, 0.58, 2, , 1.248, 1
16.040, 0.56, 1, , 1.250, 1
16.060, 0.58, 2, , 1.251, 1
16.080, 0.58, 2, , 1.253, 1
16.100, 0.57, 2, , 1.255, 1
16.120, 0.56, 1, , 1.256, 1
16.140, 0.59, 2, , 1.258, 1
16.160, 0.56, 1, , 1.260, 1
16.180, 0.56, 1, , 1.261, 1
16.200, 0.56, 1, , 1.263, 1
16.220, 0.56, 1, , 1.265, 1
16.240, 0.54, 1, , 1.266, 1
16.260, 0.59, 2, , 1.267, 1
16.280, 0.56, 1, , 1.270, 1
16.300, 0.56, 1, , 1.271, 1
16.320, 0.58, 2, , 1.273, 1
16.340, 0.54, 1, , 1.275, 1
16.360, 0.58, 2, , 1.276, 1
16.380, 0.59, 2, , 1.278, 1
16.400, 0.58, 2, , 1.280, 1
16.420, 0.57, 1, , 1.281, 1
16.440, 0.58, 2, , 1.283, 1
16.460, 0.57, 2, , 1.285, 1
16.480, 0.56, 1, , 1.286, 1
16.500, 0.59, 2, , 1.288, 1
16.520, 0.58, 2, , 1.290, 1
16.540, 0.58, 2, , 1.291, 1
16.560, 0.60, 2, , 1.292, 1
16.580, 0.58, 2, , 1.295, 1
16.600, 0.58, 2, , 1.296, 1
16.620, 0.59, 2, , 1.298, 1
16.640, 0.58, 2, , 1.300, 1
16.660, 0.56, 1, , 1.301, 1
16.680, 0.59, 2, , 1.303, 1
16.700, 0.56, 1, , 1.305, 1
16.720, 0.58, 2, , 1.306, 1
16.740, 0.59, 2, , 1.308, 1
16.760, 0.61, 2, , 1.310, 1
16.780, 0.56, 1, , 1.311, 1
16.800, 0.61, 2, , 1.313, 1
16.820, 0.55, 1, , 1.315, 1
16.840, 0.61, 2, , 1.316, 1
16.860, 0.61, 2, , 1.318, 1
16.880, 0.58, 2, , 1.320, 1
16.900, 0.59, 2, , 1.321, 1
16.920, 0.60, 2, , 1.323, 1
16.940, 0.58, 2, , 1.325, 1
16.960, 0.60, 2, , 1.326, 1
16.980, 0.61, 2, , 1.328, 1
17.000, 0.57, 2, , 1.330, 1
17.020, 0.59, 2, , 1.331, 1
17.040, 0.62, 2, , 1.333, 1
17.060, 0.59, 2, , 1.335, 1
17.080, 0.56, 1, , 1.336, 1
17.100, 0.61, 2, , 1.337, 1
17.120, 0.59, 2, , 1.340, 1
17.140, 0.56, 1, , 1.341, 1
17.160, 0.60, 2, , 1.343, 1
17.180, 0.62, 2, , 1.345, 1
17.200, 0.60, 2, , 1.346, 1
17.220, 0.62, 2, , 1.348, 1
17.240, 0.60, 2, , 1.350, 1
17.260, 0.60, 2, , 1.351, 1
17.280, 0.61, 2, , 1.352, 1
17.300, 0.62, 2, , 1.355, 1
17.320, 0.60, 2, , 1.357, 1
17.340, 0.60, 2, , 1.357, 1
17.360, 0.63, 2, , 1.359, 1
17.380, 0.62, 2, , 1.362, 1
17.400, 0.61, 2, , 1.363, 1
17.420, 0.63, 2, , 1.364, 1
17.440, 0.61, 2, , 1.366, 1
17.460, 0.60, 2, , 1.368, 1
17.480, 0.63, 2, , 1.369, 1
17.500, 0.61, 2, , 1.371, 1
17.520, 0.62, 2, , 1.373, 1
17.540, 0.62, 2, , 1.374, 1
17.560, 0.64, 2, , 1.376, 1
17.580, 0.62, 2, , 1.378, 1
17.600, 0.60, 2, , 1.379, 1
17.620, 0.61, 2, , 1.380, 1
17.640, 0.63, 2, , 1.383, 1
17.660, 0.61, 2, , 1.385, 1
17.680, 0.63, 2, , 1.386, 1
17.700, 0.65, 2, , 1.388, 1
17.720, 0.61, 2, , 1.390, 1
17.740, 0.62, 2, , 1.391, 1
17.760, 0.63, 2, , 1.393, 1
17.780, 0.60, 2, , 1.395, 1
17.800, 0.60, 2, , 1.396, 1
17.820, 0.64, 2, , 1.398, 1
17.840, 0.63, 2, , 1.400, 1
17.860, 0.61, 2, , 1.401, 1
17.880, 0.61, 2, , 1.403, 1
17.900, 0.65, 2, , 1.405, 1
17.920, 0.62, 2, , 1.406, 1
17.940, 0.65, 2, , 1.407, 1
17.960, 0.62, 2, , 1.410, 1
17.980, 0.63, 2, , 1.412, 1
18.000, 0.61, 2, , 1.413, 1
18.020, 0.65, 2, , 1.414, 1
18.040, 0.62, 2, , 1.416, 1
18.060, 0.62, 2, , 1.417, 1
18.080, 0.63, 2, , 1.419, 1
18.100, 0.61, 2, , 1.421, 1
18.120, 0.64, 2, , 1.423, 1
18.140, 0.65, 2, , 1.424, 1
18.160, 0.62, 2, , 1.426, 1
18.180, 0.63, 2, , 1.427, 1
18.200, 0.63, 2, , 1.430, 1
18.220, 0.62, 2, , 1.432, 1
18.240, 0.64, 2, , 1.432, 1
18.260, 0.65, 2, , 1.435, 1
18.280, 0.68, 2, , 1.437, 1
18.300, 0.61, 2, , 1.438, 1
18.320, 0.65, 2, , 1.439, 1
18.340, 0.63, 2, , 1.441, 1
18.360, 0.63, 2, , 1.443, 1
18.380, 0.63, 2, , 1.444, 1
18.400, 0.65, 2, , 1.446, 1
18.420, 0.61, 2, , 1.448, 1
18.440, 0.67, 2, , 1.449, 1
18.460, 0.64, 2, , 1.451, 1
18.480, 0.64, 2, , 1.452, 1
18.500, 0.64, 2, , 1.454, 1
18.520, 0.65, 2, , 1.457, 1
18.540, 0.64, 2, , 1.458, 1
18.560, 0.64, 2, , 1.459, 1
18.580, 0.64, 2, , 1.462, 1
18.600, 0.62, 2, , 1.463, 1
18.620, 0.65, 2, , 1.464, 1
18.640, 0.64, 2, , 1.466, 1
18.660, 0.63, 2, , 1.468, 1
18.680, 0.66, 2, , 1.469, 1
18.700, 0.67, 2, , 1.471, 1
18.720, 0.64, 2, , 1.473, 1
18.740, 0.66, 2, , 1.474, 1
18.760, 0.67, 2, , 1.476, 1
18.780, 0.66, 2, , 1.478, 1
18.800, 0.63, 2, , 1.479, 1
18.820, 0.69, 2, , 1.481, 1
18.840, 0.64, 2, , 1.483, 1
18.860, 0.68, 2, , 1.484, 1
18.880, 0.66, 2, , 1.486, 1
18.900, 0.66, 2, , 1.488, 1
18.920, 0.64, 2, , 1.490, 1
18.940, 0.64, 2, , 1.491, 1
18.960, 0.69, 2, , 1.493, 1
18.980, 0.65, 2, , 1.495, 1
19.000, 0.65, 2, , 1.496, 1
19.020, 0.65, 2, , 1.498, 1
19.040, 0.67, 2, , 1.500, 1
19.060, 0.66, 2, , 1.502, 1
19.080, 0.68, 2, , 1.502, 1
19.100, 0.66, 2, , 1.505, 1
19.120, 0.68, 2, , 1.506, 1
19.140, 0.65, 2, , 1.507, 1
19.160, 0.68, 2, , 1.509, 1
19.180, 0.63, 2, , 1.511, 1
19.200, 0.68, 2, , 1.513, 1
19.220, 0.65, 2, , 1.514, 1
19.240, 0.69, 2, , 1.516, 1
19.260, 0.64, 2, , 1.518, 1
19.280, 0.67, 2, , 1.519, 1
19.300, 0.68, 2, , 1.522, 1
19.320, 0.66, 2, , 1.523, 1
19.340, 0.68, 2, , 1.524, 1
19.360, 0.69, 2, , 1.526, 1
19.380, 0.67, 2, , 1.528, 1
19.400, 0.67, 2, , 1.529, 1
19.420, 0.67, 2, , 1.531, 1
19.440, 0.67, 2, , 1.533, 1
19.460, 0.66, 2, , 1.535, 1
19.480, 0.69, 2, , 1.536, 1
19.500, 0.73, 2, , 1.538, 1
19.520, 0.66, 2, , 1.540, 1
19.540, 0.69, 2, , 1.541, 1
19.560, 0.68, 2, , 1.543, 1
19.580, 0.70, 2, , 1.545, 1
19.600, 0.68, 2, , 1.546, 1
19.620, 0.70, 2, , 1.548, 1
19.640, 0.67, 2, , 1.550, 1
19.660, 0.68, 2, , 1.551, 1
19.680, 0.68, 2, , 1.552, 1
19.700, 0.70, 2, , 1.555, 1
19.720, 0.66, 2, , 1.556, 1
19.740, 0.70, 2, , 1.557, 1
19.760, 0.70, 2, , 1.559, 1
19.780, 0.70, 2, , 1.562, 1
19.800, 0.69, 2, , 1.563, 1
19.820, 0.73, 2, , 1.565, 1
19.840, 0.68, 2, , 1.567, 1
19.860, 0.67, 2, , 1.568, 1
19.880, 0.74, 2, , 1.569, 1
19.900, 0.70, 2, , 1.572, 1
19.920, 0.70, 2, , 1.573, 1
19.940, 0.71, 2, , 1.574, 1
19.960, 0.72, 2, , 1.576, 1
19.980, 0.70, 2, , 1.578, 1
20.000, 0.70, 2, , 1.579, 1
20.020, 0.71, 2, , 1.581, 1
20.040, 0.72, 2, , 1.583, 1
20.060, 0.71, 2, , 1.585, 1
20.080, 0.72, 2, , 1.586, 1
20.100, 0.71, 2, , 1.588, 1
20.120, 0.71, 2, , 1.590, 1
20.140, 0.70, 2, , 1.591, 1
20.160, 0.72, 2, , 1.593, 1
20.180, 0.70, 2, , 1.595, 1
20.200, 0.69, 2, , 1.596, 1
20.220, 0.74, 2, , 1.597, 1
20.240, 0.71, 2, , 1.600, 1
20.260, 0.71, 2, , 1.601, 1
20.280, 0.70, 2, , 1.602, 1
20.300, 0.72, 2, , 1.604, 1
20.320, 0.72, 2, , 1.606, 1
20.340, 0.72, 2, , 1.608, 1
20.360, 0.73, 2, , 1.610, 1
20.380, 0.72, 2, , 1.612, 1
20.400, 0.74, 2, , 1.612, 1
20.420, 0.72, 2, , 1.615, 1
20.440, 0.73, 2, , 1.616, 1
20.460, 0.72, 2, , 1.617, 1
20.480, 0.75, 2, , 1.619, 1
20.500, 0.72, 2, , 1.622, 1
20.520, 0.72, 2, , 1.623, 1
20.540, 0.75, 2, , 1.624, 1
20.560, 0.74, 2, , 1.626, 1
20.580, 0.72, 2, , 1.628, 1
20.600, 0.73, 2, , 1.629, 1
20.620, 0.75, 2, , 1.631, 1
20.640, 0.72, 2, , 1.633, 1
20.660, 0.69, 2, , 1.635, 1
20.680, 0.74, 2, , 1.636, 1
20.700, 0.73, 2, , 1.638, 1
20.720, 0.71, 2, , 1.639, 1
20.740, 0.73, 2, , 1.640, 1
20.760, 0.75, 2, , 1.643, 1
20.780, 0.72, 2, , 1.645, 1
20.800, 0.75, 2, , 1.646, 1
20.820, 0.75, 2, , 1.647, 1
20.840, 0.76, 2, , 1.650, 1
20.860, 0.73, 2, , 1.651, 1
20.880, 0.76, 2, , 1.653, 1
20.900, 0.76, 2, , 1.655, 1
20.920, 0.74, 2, , 1.656, 1
20.940, 0.75, 2, , 1.658, 1
20.960, 0.74, 2, , 1.660, 1
20.980, 0.73, 2, , 1.661, 1
21.000, 0.76, 2, , 1.662, 1
21.020, 0.76, 2, , 1.665, 1
21.040, 0.75, 2, , 1.667, 1
21.060, 0.74, 2, , 1.667, 1
21.080, 0.77, 2, , 1.669, 1
21.100, 0.77, 2, , 1.672, 1
21.120, 0.73, 2, , 1.673, 1
21.140, 0.76, 2, , 1.674, 1
21.160, 0.77, 2, , 1.676, 1
21.180, 0.76, 2, , 1.678, 1
21.200, 0.74, 2, , 1.679, 1
21.220, 0.77, 2, , 1.681, 1
21.240, 0.75, 2, , 1.683, 1
21.260, 0.76, 2, , 1.684, 1
21.280, 0.75, 2, , 1.686, 1
21.300, 0.77, 2, , 1.688, 1
21.320, 0.74, 2, , 1.689, 1
21.340, 0.80, 2, , 1.691, 1
21.360, 0.75, 2, , 1.693, 1
21.380, 0.78, 2, , 1.694, 1
21.400, 0.77, 2, , 1.696, 1
21.420, 0.77, 2, , 1.698, 1
21.440, 0.75, 2, , 1.699, 1
21.460, 0.77, 2, , 1.702, 1
21.480, 0.75, 2, , 1.703, 1
21.500, 0.77, 2, , 1.704, 1
21.520, 0.77, 2, , 1.706, 1
21.540, 0.76, 2, , 1.708, 1
21.560, 0.80, 2, , 1.709, 1
21.580, 0.75, 2, , 1.711, 1
21.600, 0.77, 2, , 1.713, 1
21.620, 0.78, 2, , 1.714, 1
21.640, 0.78, 2, , 1.716, 1
21.660, 0.76, 2, , 1.718, 1
21.680, 0.79, 2, , 1.719, 1
21.700, 0.77, 2, , 1.721, 1
21.720, 0.78, 2, , 1.723, 1
21.740, 0.78, 2, , 1.724, 1
21.760, 0.81, 2, , 1.726, 1
21.780, 0.77, 2, , 1.728, 1
21.800, 0.77, 2, , 1.730, 1
21.820, 0.79, 2, , 1.731, 1
21.840, 0.78, 2, , 1.733, 1
21.860, 0.75, 2, , 1.734, 1
21.880, 0.80, 2, , 1.736, 1
21.900, 0.77, 2, , 1.738, 1
21.920, 0.80, 2, , 1.739, 1
21.940, 0.79, 2, , 1.741, 1
21.960, 0.78, 2, , 1.743, 1
21.980, 0.79, 2, , 1.744, 1
22.000, 0.81, 2, , 1.746, 1
22.020, 0.78, 2, , 1.748, 1
22.040, 0.77, 2, , 1.749, 1
22.060, 0.80, 2, , 1.751, 1
22.080, 0.79, 2, , 1.753, 1
22.100, 0.81, 2, , 1.754, 1
22.120, 0.79, 2, , 1.756, 1
22.140, 0.80, 2, , 1.758, 1
22.160, 0.80, 2, , 1.759, 1
22.180, 0.80, 2, , 1.761, 1
22.200, 0.77, 2, , 1.762, 1
22.220, 0.80, 2, , 1.764, 1
22.240, 0.81, 2, , 1.767, 1
22.260, 0.80, 2, , 1.768, 1
22.280, 0.82, 2, , 1.769, 1
22.300, 0.84, 2, , 1.772, 1
22.320, 0.81, 2, , 1.773, 1
22.340, 0.79, 2, , 1.774, 1
22.360, 0.83, 2, , 1.776, 1
22.380, 0.80, 2, , 1.778, 1
22.400, 0.80, 2, , 1.779, 1
22.420, 0.83, 2, , 1.780, 1
22.440, 0.81, 2, , 1.783, 1
22.460, 0.79, 2, , 1.784, 1
22.480, 0.86, 2, , 1.786, 1
22.500, 0.82, 2, , 1.788, 1
22.520, 0.83, 2, , 1.789, 1
22.540, 0.85, 2, , 1.791, 1
22.560, 0.81, 2, , 1.793, 1
22.580, 0.81, 2, , 1.794, 1
22.600, 0.84, 2, , 1.796, 1
22.620, 0.83, 2, , 1.798, 1
22.640, 0.83, 2, , 1.800, 1
22.660, 0.80, 2, , 1.801, 1
22.680, 0.84, 2, , 1.803, 1
22.700, 0.82, 2, , 1.805, 1
22.720, 0.83, 2, , 1.806, 1
22.740, 0.83, 2, , 1.808, 1
22.760, 0.82, 2, , 1.810, 1
22.780, 0.81, 2, , 1.812, 1
22.800, 0.84, 2, , 1.812, 1
22.820, 0.84, 2, , 1.814, 1
22.840, 0.84, 2, , 1.817, 1
22.860, 0.82, 2, , 1.818, 1
22.880, 0.85, 2, , 1.819, 1
22.900, 0.83, 2, , 1.821, 1
22.920, 0.83, 2, , 1.823, 1
22.940, 0.83, 2, , 1.824, 1
22.960, 0.84, 2, , 1.826, 1
22.980, 0.83, 2, , 1.828, 1
23.000, 0.82, 2, , 1.829, 1
23.020, 0.84, 2, , 1.831, 1
23.040, 0.83, 2, , 1.833, 1
23.060, 0.85, 2, , 1.834, 1
23.080, 0.86, 2, , 1.836, 1
23.100, 0.85, 2, , 1.838, 1
23.120, 0.83, 2, , 1.839, 1
23.140, 0.86, 2, , 1.841, 1
23.160, 0.85, 2, , 1.843, 1
23.180, 0.85, 2, , 1.844, 1
23.200, 0.87, 2, , 1.846, 1
23.220, 0.89, 2, , 1.848, 1
23.240, 0.84, 2, , 1.850, 1
23.260, 0.87, 2, , 1.851, 1
23.280, 0.88, 2, , 1.853, 1
23.300, 0.86, 2, , 1.855, 1
23.320, 0.84, 2, , 1.856, 1
23.340, 0.86, 2, , 1.857, 1
23.360, 0.86, 2, , 1.860, 1
23.380, 0.86, 2, , 1.862, 1
23.400, 0.84, 2, , 1.863, 1
23.420, 0.86, 2, , 1.864, 1
23.440, 0.86, 2, , 1.866, 1
23.460, 0.83, 2, , 1.867, 1
23.480, 0.88, 2, , 1.869, 1
23.500, 0.88, 2, , 1.871, 1
23.520, 0.88, 2, , 1.873, 1
23.540, 0.89, 2, , 1.874, 1
23.560, 0.89, 2, , 1.877, 1
23.580, 0.86, 2, , 1.878, 1
23.600, 0.90, 2, , 1.879, 1
23.620, 0.87, 2, , 1.881, 1
23.640, 0.85, 2, , 1.883, 1
23.660, 0.87, 2, , 1.884, 1
23.680, 0.90, 2, , 1.886, 1
23.700, 0.88, 2, , 1.888, 1
23.720, 0.87, 2, , 1.889, 1
23.740, 0.89, 2, , 1.891, 1
23.760, 0.88, 2, , 1.893, 1
23.780, 0.91, 2, , 1.894, 1
23.800, 0.88, 2, , 1.896, 1
23.820, 0.88, 2, , 1.898, 1
23.840, 0.89, 2, , 1.899, 1
23.860, 0.88, 2, , 1.901, 1
23.880, 0.88, 2, , 1.902, 1
23.900, 0.89, 2, , 1.905, 1
23.920, 0.86, 2, , 1.907, 1
23.940, 0.89, 2, , 1.907, 1
23.960, 0.90, 2, , 1.910, 1
23.980, 0.90, 2, , 1.911, 1
24.000, 0.90, 2, , 1.912, 1
24.020, 0.92, 2, , 1.914, 1
24.040, 0.89, 2, , 1.916, 1
24.060, 0.91, 2, , 1.917, 1
24.080, 0.94, 2, , 1.920, 1
24.100, 0.90, 2, , 1.922, 1
24.120, 0.89, 2, , 1.922, 1
24.140, 0.93, 2, , 1.924, 1
24.160, 0.90, 2, , 1.926, 1
24.180, 0.90, 2, , 1.927, 1
24.200, 0.92, 2, , 1.929, 1
24.220, 0.90, 2, , 1.932, 1
24.240, 0.91, 2, , 1.933, 1
24.260, 0.92, 2, , 1.934, 1
24.280, 0.92, 2, , 1.937, 1
24.300, 0.90, 2, , 1.938, 1
24.320, 0.93, 2, , 1.939, 1
24.340, 0.88, 2, , 1.941, 1
24.360, 0.93, 2, , 1.943, 1
24.380, 0.89, 2, , 1.945, 1
24.400, 0.95, 2, , 1.946, 1
24.420, 0.93, 2, , 1.948, 1
24.440, 0.91, 2, , 1.949, 1
24.460, 0.91, 2, , 1.950, 1
24.480, 0.94, 2, , 1.952, 1
24.500, 0.91, 2, , 1.955, 1
24.520, 0.90, 2, , 1.956, 1
24.540, 0.93, 2, , 1.958, 1
24.560, 0.92, 2, , 1.960, 1
24.580, 0.93, 2, , 1.961, 1
24.600, 0.96, 3, , 1.963, 1
24.620, 0.91, 2, , 1.964, 1
24.640, 0.95, 2, , 1.966, 1
24.660, 0.94, 2, , 1.968, 1
24.680, 0.92, 2, , 1.970, 1
24.700, 0.93, 2, , 1.971, 1
24.720, 0.93, 2, , 1.973, 1
24.740, 0.94, 2, , 1.974, 1
24.760, 0.92, 2, , 1.976, 1
24.780, 0.95, 2, , 1.978, 1
24.800, 0.93, 2, , 1.979, 1
24.820, 0.96, 3, , 1.981, 1
24.840, 0.94, 2, , 1.983, 1
24.860, 0.93, 2, , 1.984, 1
24.880, 0.96, 3, , 1.986, 1
24.900, 0.96, 3, , 1.988, 1
24.920, 0.94, 2, , 1.989, 1
24.940, 0.97, 3, , 1.991, 1
24.960, 0.99, 3, , 1.993, 1
24.980, 0.96, 3, , 1.995, 1
25.000, 0.94, 2, , 1.996, 1
25.020, 0.96, 3, , 1.998, 1
25.040, 0.93, 2, , 2.000, 1
25.060, 0.95, 2, , 2.001, 1
25.080, 0.98, 3, , 2.002, 1
25.100, 0.96, 3, , 2.005, 1
25.120, 0.94, 2, , 2.006, 1
25.140, 0.96, 3, , 2.008, 1
25.160, 0.95, 2, , 2.010, 1
25.180, 0.95, 3, , 2.011, 1
25.200, 0.97, 3, , 2.012, 1
25.220, 0.96, 3, , 2.015, 1
25.240, 0.95, 2, , 2.016, 1
25.260, 0.98, 3, , 2.017, 1
25.280, 0.98, 3, , 2.020, 1
25.300, 0.94, 2, , 2.021, 1
25.320, 0.96, 3, , 2.022, 1
25.340, 0.98, 3, , 2.025, 1
25.360, 0.97, 3, , 2.027, 1
25.380, 0.97, 3, , 2.027, 1
25.400, 0.97, 3, , 2.029, 1
25.420, 0.99, 3, , 2.031, 1
25.440, 0.96, 3, , 2.033, 1
25.460, 0.98, 3, , 2.034, 1
25.480, 0.97, 3, , 2.036, 1
25.500, 0.98, 3, , 2.038, 1
25.520, 0.97, 3, , 2.040, 1
25.540, 0.99, 3, , 2.041, 1
25.560, 0.98, 3, , 2.043, 1
25.580, 0.99, 3, , 2.044, 1
25.600, 0.90, 2, , 2.045, 1
25.620, 1.08, 3, , 2.047, 1
25.640, 0.98, 3, , 2.050, 1
25.660, 1.08, 3, , 2.051, 1
25.680, 0.94, 2, , 2.053, 1
25.700, 1.04, 3, , 2.055, 1
25.720, 0.94, 2, , 2.056, 1
25.740, 1.08, 3, , 2.058, 1
25.760, 0.91, 2, , 2.060, 1
25.780, 1.01, 3, , 2.061, 1
25.800, 0.98, 3, , 2.063, 1
25.820, 1.05, 3, , 2.065, 1
25.840, 0.96, 3, , 2.066, 1
25.860, 1.03, 3, , 2.067, 1
25.880, 0.98, 3, , 2.070, 1
25.900, 1.00, 3, , 2.071, 1
25.920, 0.99, 3, , 2.072, 1
25.940, 1.00, 3, , 2.074, 1
25.960, 0.99, 3, , 2.077, 1
25.980, 1.00, 3, , 2.078, 1
26.000, 1.02, 3, , 2.079, 1
26.020, 1.02, 3, , 2.081, 1
26.040, 1.01, 3, , 2.083, 1
26.060, 0.99, 3, , 2.084, 1
26.080, 1.03, 3, , 2.086, 1
26.100, 1.00, 3, , 2.088, 1
26.120, 1.02, 3, , 2.089, 1
26.140, 1.00, 3, , 2.091, 1
26.160, 1.02, 3, , 2.093, 1
26.180, 1.01, 3, , 2.094, 1
26.200, 1.04, 3, , 2.096, 1
26.220, 1.02, 3, , 2.098, 1
26.240, 1.03, 3, , 2.099, 1
26.260, 1.06, 3, , 2.101, 1
26.280, 1.00, 3, , 2.103, 1
26.300, 1.03, 3, , 2.104, 1
26.320, 1.01, 3, , 2.106, 1
26.340, 1.02, 3, , 2.107, 1
26.360, 1.02, 3, , 2.109, 1
