

Time (sec), Load (N), Stress (KPa), Strain (mm), Position (mm), Cycle
83.320, 0.42, 1, , 3.302, 1
83.340, 0.41, 1, , 3.302, 1
83.360, 0.42, 1, , 3.302, 1
83.380, 0.42, 1, , 3.302, 1
83.400, 0.41, 1, , 3.302, 1
83.420, 0.41, 1, , 3.302, 1
83.440, 0.42, 1, , 3.302, 1
83.460, 0.40, 1, , 3.302, 1
83.480, 0.41, 1, , 3.302, 1
83.500, 0.42, 1, , 3.302, 1
83.520, 0.41, 1, , 3.302, 1
83.540, 0.43, 1, , 3.302, 1
83.560, 0.41, 1, , 3.302, 1
83.580, 0.42, 1, , 3.302, 1
83.600, 0.41, 1, , 3.302, 1
83.620, 0.42, 1, , 3.302, 1
83.640, 0.41, 1, , 3.302, 1
83.660, 0.42, 1, , 3.302, 1
83.680, 0.43, 1, , 3.302, 1
83.700, 0.41, 1, , 3.302, 1
83.720, 0.41, 1, , 3.302, 1
83.740, 0.39, 1, , 3.302, 1
83.760, 0.41, 1, , 3.302, 1
83.780, 0.41, 1, , 3.302, 1
83.800, 0.40, 1, , 3.302, 1
83.820, 0.40, 1, , 3.302, 1
83.840, 0.41, 1, , 3.302, 1
83.860, 0.41, 1, , 3.302, 1
83.880, 0.43, 1, , 3.302, 1
83.900, 0.40, 1, , 3.302, 1
83.920, 0.40, 1, , 3.302, 1
83.940, 0.41, 1, , 3.302, 1
83.960, 0.41, 1, , 3.302, 1
83.980, 0.40, 1, , 3.302, 1
84.000, 0.42, 1, , 3.302, 1
84.020, 0.41, 1, , 3.302, 1
84.040, 0.42, 1, , 3.302, 1
84.060, 0.42, 1, , 3.302, 1
84.080, 0.41, 1, , 3.302, 1
84.100, 0.40, 1, , 3.302, 1
84.120, 0.40, 1, , 3.302, 1
84.140, 0.42, 1, , 3.302, 1
84.160, 0.42, 1, , 3.302, 1
84.180, 0.41, 1, , 3.302, 1
84.200, 0.41, 1, , 3.302, 1
84.220, 0.40, 1, , 3.302, 1
84.240, 0.40, 1, , 3.302, 1
84.260, 0.42, 1, , 3.302, 1
84.280, 0.42, 1, , 3.302, 1
84.300, 0.41, 1, , 3.302, 1
84.320, 0.41, 1, , 3.302, 1
84.340, 0.41, 1, , 3.302, 1
84.360, 0.43, 1, , 3.302, 1
84.380, 0.39, 1, , 3.302, 1
84.400, 0.40, 1, , 3.302, 1
84.420, 0.40, 1, , 3.302, 1
84.440, 0.39, 1, , 3.302, 1
84.460, 0.41, 1, , 3.302, 1
84.480, 0.41, 1, , 3.302, 1
84.500, 0.41, 1, , 3.302, 1
84.520, 0.41, 1, , 3.302, 1
84.540, 0.42, 1, , 3.302, 1
84.560, 0.41, 1, , 3.302, 1
84.580, 0.41, 1, , 3.302, 1
84.600, 0.41, 1, , 3.302, 1
84.620, 0.41, 1, , 3.302, 1
84.640, 0.42, 1, , 3.302, 1
84.660, 0.41, 1, , 3.302, 1
84.680, 0.40, 1, , 3.302, 1
84.700, 0.41, 1, , 3.302, 1
84.720, 0.40, 1, , 3.302, 1
84.740, 0.43, 1, , 3.302, 1
84.760, 0.41, 1, , 3.302, 1
84.780, 0.42, 1, , 3.302, 1
84.800, 0.40, 1, , 3.302, 1
84.820, 0.40, 1, , 3.302, 1
84.840, 0.42, 1, , 3.302, 1
84.860, 0.42, 1, , 3.302, 1
84.880, 0.39, 1, , 3.302, 1
84.900, 0.41, 1, , 3.302, 1
84.920, 0.41, 1, , 3.302, 1
84.940, 0.39, 1, , 3.302, 1
84.960, 0.42, 1, , 3.302, 1
84.980, 0.42, 1, , 3.302, 1
85.000, 0.39, 1, , 3.302, 1
85.020, 0.38, 1, , 3.302, 1
85.040, 0.42, 1, , 3.302, 1
85.060, 0.40, 1, , 3.302, 1
85.080, 0.40, 1, , 3.302, 1
85.100, 0.40, 1, , 3.302, 1
85.120, 0.41, 1, , 3.302, 1
85.140, 0.40, 1, , 3.302, 1
85.160, 0.40, 1, , 3.302, 1
85.180, 0.38, 1, , 3.302, 1
85.200, 0.40, 1, , 3.302, 1
85.220, 0.42, 1, , 3.302, 1
85.240, 0.40, 1, , 3.302, 1
85.260, 0.38, 1, , 3.302, 1
85.280, 0.41, 1, , 3.302, 1
85.300, 0.42, 1, , 3.302, 1
85.320, 0.40, 1, , 3.302, 1
85.340, 0.40, 1, , 3.302, 1
85.360, 0.41, 1, , 3.302, 1
85.380, 0.40, 1, , 3.302, 1
85.400, 0.41, 1, , 3.302, 1
85.420, 0.42, 1, , 3.302, 1
85.440, 0.40, 1, , 3.302, 1
85.460, 0.40, 1, , 3.302, 1
85.480, 0.41, 1, , 3.302, 1
85.500, 0.41, 1, , 3.302, 1
85.520, 0.40, 1, , 3.302, 1
85.540, 0.42, 1, , 3.302, 1
85.560, 0.41, 1, , 3.302, 1
85.580, 0.41, 1, , 3.302, 1
85.600, 0.40, 1, , 3.302, 1
85.620, 0.42, 1, , 3.302, 1
85.640, 0.39, 1, , 3.302, 1
85.660, 0.41, 1, , 3.302, 1
85.680, 0.41, 1, , 3.302, 1
85.700, 0.42, 1, , 3.302, 1
85.720, 0.43, 1, , 3.302, 1
85.740, 0.42, 1, , 3.302, 1
85.760, 0.40, 1, , 3.302, 1
85.780, 0.39, 1, , 3.302, 1
85.800, 0.41, 1, , 3.302, 1
85.820, 0.41, 1, , 3.302, 1
85.840, 0.40, 1, , 3.302, 1
85.860, 0.41, 1, , 3.302, 1
85.880, 0.40, 1, , 3.302, 1
85.900, 0.40, 1, , 3.302, 1
85.920, 0.39, 1, , 3.302, 1
85.940, 0.42, 1, , 3.302, 1
85.960, 0.41, 1, , 3.302, 1
85.980, 0.41, 1, , 3.302, 1
86.000, 0.41, 1, , 3.302, 1
86.020, 0.40, 1, , 3.302, 1
86.040, 0.41, 1, , 3.302, 1
86.060, 0.40, 1, , 3.302, 1
86.080, 0.41, 1, , 3.302, 1
86.100, 0.42, 1, , 3.302, 1
86.120, 0.40, 1, , 3.302, 1
86.140, 0.40, 1, , 3.302, 1
86.160, 0.42, 1, , 3.302, 1
86.180, 0.40, 1, , 3.302, 1
86.200, 0.40, 1, , 3.302, 1
86.220, 0.40, 1, , 3.302, 1
86.240, 0.42, 1, , 3.302, 1
86.260, 0.41, 1, , 3.302, 1
86.280, 0.40, 1, , 3.302, 1
86.300, 0.39, 1, , 3.302, 1
86.320, 0.39, 1, , 3.302, 1
86.340, 0.42, 1, , 3.302, 1
86.360, 0.40, 1, , 3.302, 1
86.380, 0.41, 1, , 3.302, 1
86.400, 0.40, 1, , 3.302, 1
86.420, 0.41, 1, , 3.302, 1
86.440, 0.42, 1, , 3.302, 1
86.460, 0.42, 1, , 3.302, 1
86.480, 0.41, 1, , 3.302, 1
86.500, 0.39, 1, , 3.302, 1
86.520, 0.39, 1, , 3.302, 1
86.540, 0.40, 1, , 3.302, 1
86.560, 0.40, 1, , 3.302, 1
86.580, 0.40, 1, , 3.302, 1
86.600, 0.39, 1, , 3.302, 1
86.620, 0.40, 1, , 3.302, 1
86.640, 0.42, 1, , 3.302, 1
86.660, 0.40, 1, , 3.302, 1
86.680, 0.41, 1, , 3.302, 1
86.700, 0.38, 1, , 3.302, 1
86.720, 0.40, 1, , 3.302, 1
86.740, 0.41, 1, , 3.302, 1
86.760, 0.41, 1, , 3.302, 1
86.780, 0.40, 1, , 3.302, 1
86.800, 0.41, 1, , 3.302, 1
86.820, 0.41, 1, , 3.302, 1
86.840, 0.41, 1, , 3.302, 1
86.860, 0.40, 1, , 3.302, 1
86.880, 0.40, 1, , 3.302, 1
86.900, 0.40, 1, , 3.302, 1
86.920, 0.40, 1, , 3.302, 1
86.940, 0.39, 1, , 3.302, 1
86.960, 0.41, 1, , 3.302, 1
86.980, 0.40, 1, , 3.302, 1
87.000, 0.42, 1, , 3.302, 1
87.020, 0.43, 1, , 3.302, 1
87.040, 0.40, 1, , 3.302, 1
87.060, 0.40, 1, , 3.302, 1
87.080, 0.39, 1, , 3.302, 1
87.100, 0.41, 1, , 3.302, 1
87.120, 0.41, 1, , 3.302, 1
87.140, 0.42, 1, , 3.302, 1
87.160, 0.39, 1, , 3.302, 1
87.180, 0.40, 1, , 3.302, 1
87.200, 0.40, 1, , 3.302, 1
87.220, 0.39, 1, , 3.302, 1
87.240, 0.39, 1, , 3.302, 1
87.260, 0.42, 1, , 3.302, 1
87.280, 0.40, 1, , 3.302, 1
87.300, 0.43, 1, , 3.302, 1
87.320, 0.40, 1, , 3.302, 1
87.340, 0.38, 1, , 3.302, 1
87.360, 0.40, 1, , 3.302, 1
87.380, 0.40, 1, , 3.302, 1
87.400, 0.40, 1, , 3.302, 1
87.420, 0.39, 1, , 3.302, 1
87.440, 0.40, 1, , 3.302, 1
87.460, 0.40, 1, , 3.302, 1
87.480, 0.42, 1, , 3.302, 1
87.500, 0.40, 1, , 3.302, 1
87.520, 0.39, 1, , 3.302, 1
87.540, 0.38, 1, , 3.302, 1
87.560, 0.41, 1, , 3.302, 1
87.580, 0.41, 1, , 3.302, 1
87.600, 0.41, 1, , 3.302, 1
87.620, 0.41, 1, , 3.302, 1
87.640, 0.39, 1, , 3.302, 1
87.660, 0.40, 1, , 3.302, 1
87.680, 0.41, 1, , 3.302, 1
87.700, 0.40, 1, , 3.302, 1
87.720, 0.41, 1, , 3.302, 1
87.740, 0.40, 1, , 3.302, 1
87.760, 0.39, 1, , 3.302, 1
87.780, 0.41, 1, , 3.302, 1
87.800, 0.42, 1, , 3.302, 1
87.820, 0.39, 1, , 3.302, 1
87.840, 0.40, 1, , 3.302, 1
87.860, 0.41, 1, , 3.302, 1
87.880, 0.40, 1, , 3.302, 1
87.900, 0.39, 1, , 3.302, 1
87.920, 0.40, 1, , 3.302, 1
87.940, 0.40, 1, , 3.302, 1
87.960, 0.39, 1, , 3.302, 1
87.980, 0.41, 1, , 3.302, 1
88.000, 0.38, 1, , 3.302, 1
88.020, 0.40, 1, , 3.302, 1
88.040, 0.41, 1, , 3.302, 1
88.060, 0.41, 1, , 3.302, 1
88.080, 0.40, 1, , 3.302, 1
88.100, 0.40, 1, , 3.302, 1
88.120, 0.39, 1, , 3.302, 1
88.140, 0.39, 1, , 3.302, 1
88.160, 0.29, 1, , 3.302, 1
88.180, 0.36, 1, , 3.302, 1
88.200, 0.36, 1, , 3.302, 1
88.220, 0.33, 1, , 3.302, 1
88.240, 0.38, 1, , 3.302, 1
88.260, 0.35, 1, , 3.302, 1
88.280, 0.38, 1, , 3.302, 1
88.300, 0.40, 1, , 3.302, 1
88.320, 0.40, 1, , 3.302, 1
88.340, 0.39, 1, , 3.302, 1
88.360, 0.41, 1, , 3.302, 1
88.380, 0.42, 1, , 3.302, 1
88.400, 0.40, 1, , 3.302, 1
88.420, 0.39, 1, , 3.302, 1
88.440, 0.41, 1, , 3.302, 1
88.460, 0.40, 1, , 3.302, 1
88.480, 0.39, 1, , 3.302, 1
88.500, 0.38, 1, , 3.302, 1
88.520, 0.39, 1, , 3.302, 1
88.540, 0.41, 1, , 3.302, 1
88.560, 0.39, 1, , 3.302, 1
88.580, 0.39, 1, , 3.302, 1
88.600, 0.40, 1, , 3.302, 1
88.620, 0.38, 1, , 3.302, 1
88.640, 0.40, 1, , 3.302, 1
88.660, 0.41, 1, , 3.302, 1
88.680, 0.41, 1, , 3.302, 1
88.700, 0.40, 1, , 3.302, 1
88.720, 0.38, 1, , 3.302, 1
88.740, 0.39, 1, , 3.302, 1
88.760, 0.41, 1, , 3.302, 1
88.780, 0.38, 1, , 3.302, 1
88.800, 0.39, 1, , 3.302, 1
88.820, 0.40, 1, , 3.302, 1
88.840, 0.41, 1, , 3.302, 1
88.860, 0.39, 1, , 3.302, 1
88.880, 0.38, 1, , 3.302, 1
88.900, 0.40, 1, , 3.302, 1
88.920, 0.39, 1, , 3.302, 1
88.940, 0.40, 1, , 3.302, 1
88.960, 0.39, 1, , 3.302, 1
88.980, 0.40, 1, , 3.302, 1
89.000, 0.36, 1, , 3.302, 1
89.020, 0.37, 1, , 3.302, 1
89.040, 0.40, 1, , 3.302, 1
89.060, 0.39, 1, , 3.302, 1
89.080, 0.40, 1, , 3.302, 1
89.100, 0.41, 1, , 3.302, 1
89.120, 0.43, 1, , 3.302, 1
89.140, 0.37, 1, , 3.302, 1
89.160, 0.40, 1, , 3.302, 1
89.180, 0.39, 1, , 3.302, 1
89.200, 0.42, 1, , 3.302, 1
89.220, 0.41, 1, , 3.302, 1
89.240, 0.41, 1, , 3.302, 1
89.260, 0.39, 1, , 3.302, 1
89.280, 0.41, 1, , 3.302, 1
89.300, 0.39, 1, , 3.302, 1
89.320, 0.41, 1, , 3.302, 1
89.340, 0.42, 1, , 3.302, 1
89.360, 0.39, 1, , 3.302, 1
89.380, 0.40, 1, , 3.302, 1
89.400, 0.41, 1, , 3.302, 1
89.420, 0.40, 1, , 3.302, 1
89.440, 0.39, 1, , 3.302, 1
89.460, 0.39, 1, , 3.302, 1
89.480, 0.39, 1, , 3.302, 1
89.500, 0.41, 1, , 3.302, 1
89.520, 0.40, 1, , 3.302, 1
89.540, 0.39, 1, , 3.302, 1
89.560, 0.38, 1, , 3.302, 1
89.580, 0.40, 1, , 3.302, 1
89.600, 0.40, 1, , 3.302, 1
89.620, 0.40, 1, , 3.302, 1
89.640, 0.38, 1, , 3.302, 1
89.660, 0.39, 1, , 3.302, 1
89.680, 0.40, 1, , 3.302, 1
89.700, 0.39, 1, , 3.302, 1
89.720, 0.40, 1, , 3.302, 1
89.740, 0.40, 1, , 3.302, 1
89.760, 0.39, 1, , 3.302, 1
89.780, 0.40, 1, , 3.302, 1
89.800, 0.40, 1, , 3.302, 1
89.820, 0.40, 1, , 3.302, 1
89.840, 0.39, 1, , 3.302, 1
89.860, 0.41, 1, , 3.302, 1
89.880, 0.41, 1, , 3.302, 1
89.900, 0.39, 1, , 3.302, 1
89.920, 0.40, 1, , 3.302, 1
89.940, 0.37, 1, , 3.302, 1
89.960, 0.41, 1, , 3.302, 1
89.980, 0.38, 1, , 3.302, 1
90.000, 0.40, 1, , 3.302, 1
90.020, 0.39, 1, , 3.302, 1
90.040, 0.41, 1, , 3.302, 1
90.060, 0.40, 1, , 3.302, 1
90.080, 0.37, 1, , 3.302, 1
90.100, 0.40, 1, , 3.302, 1
90.120, 0.40, 1, , 3.302, 1
90.140, 0.40, 1, , 3.302, 1
90.160, 0.40, 1, , 3.302, 1
90.180, 0.40, 1, , 3.302, 1
90.200, 0.39, 1, , 3.302, 1
90.220, 0.40, 1, , 3.302, 1
90.240, 0.39, 1, , 3.302, 1
90.260, 0.38, 1, , 3.302, 1
90.280, 0.38, 1, , 3.302, 1
90.300, 0.40, 1, , 3.302, 1
90.320, 0.39, 1, , 3.302, 1
90.340, 0.39, 1, , 3.302, 1
90.360, 0.38, 1, , 3.302, 1
90.380, 0.37, 1, , 3.302, 1
90.400, 0.40, 1, , 3.302, 1
90.420, 0.40, 1, , 3.302, 1
90.440, 0.39, 1, , 3.302, 1
90.460, 0.39, 1, , 3.302, 1
90.480, 0.39, 1, , 3.302, 1
90.500, 0.38, 1, , 3.302, 1
90.520, 0.39, 1, , 3.302, 1
90.540, 0.41, 1, , 3.302, 1
90.560, 0.39, 1, , 3.302, 1
90.580, 0.39, 1, , 3.302, 1
90.600, 0.40, 1, , 3.302, 1
90.620, 0.40, 1, , 3.302, 1
90.640, 0.42, 1, , 3.302, 1
90.660, 0.39, 1, , 3.302, 1
90.680, 0.40, 1, , 3.302, 1
90.700, 0.40, 1, , 3.302, 1
90.720, 0.37, 1, , 3.302, 1
90.740, 0.37, 1, , 3.302, 1
90.760, 0.42, 1, , 3.302, 1
90.780, 0.39, 1, , 3.302, 1
90.800, 0.38, 1, , 3.302, 1
90.820, 0.40, 1, , 3.302, 1
90.840, 0.39, 1, , 3.302, 1
90.860, 0.39, 1, , 3.302, 1
90.880, 0.39, 1, , 3.302, 1
90.900, 0.41, 1, , 3.302, 1
90.920, 0.40, 1, , 3.302, 1
90.940, 0.39, 1, , 3.302, 1
90.960, 0.39, 1, , 3.302, 1
90.980, 0.39, 1, , 3.302, 1
91.000, 0.39, 1, , 3.302, 1
91.020, 0.40, 1, , 3.302, 1
91.040, 0.39, 1, , 3.302, 1
91.060, 0.41, 1, , 3.302, 1
91.080, 0.40, 1, , 3.302, 1
91.100, 0.40, 1, , 3.302, 1
91.120, 0.40, 1, , 3.302, 1
91.140, 0.39, 1, , 3.302, 1
91.160, 0.41, 1, , 3.302, 1
91.180, 0.39, 1, , 3.302, 1
91.200, 0.39, 1, , 3.302, 1
91.220, 0.40, 1, , 3.302, 1
91.240, 0.40, 1, , 3.302, 1
91.260, 0.40, 1, , 3.302, 1
91.280, 0.40, 1, , 3.302, 1
91.300, 0.40, 1, , 3.302, 1
91.320, 0.41, 1, , 3.302, 1
91.340, 0.41, 1, , 3.302, 1
91.360, 0.37, 1, , 3.302, 1
91.380, 0.39, 1, , 3.302, 1
91.400, 0.41, 1, , 3.302, 1
91.420, 0.40, 1, , 3.302, 1
91.440, 0.41, 1, , 3.302, 1
91.460, 0.38, 1, , 3.302, 1
91.480, 0.40, 1, , 3.302, 1
91.500, 0.39, 1, , 3.302, 1
91.520, 0.39, 1, , 3.302, 1
91.540, 0.40, 1, , 3.302, 1
91.560, 0.38, 1, , 3.302, 1
91.580, 0.40, 1, , 3.302, 1
91.600, 0.41, 1, , 3.302, 1
91.620, 0.39, 1, , 3.302, 1
91.640, 0.39, 1, , 3.302, 1
91.660, 0.39, 1, , 3.302, 1
91.680, 0.39, 1, , 3.302, 1
91.700, 0.38, 1, , 3.302, 1
91.720, 0.39, 1, , 3.302, 1
91.740, 0.39, 1, , 3.302, 1
91.760, 0.40, 1, , 3.302, 1
91.780, 0.42, 1, , 3.302, 1
91.800, 0.39, 1, , 3.302, 1
91.820, 0.39, 1, , 3.302, 1
91.840, 0.37, 1, , 3.302, 1
91.860, 0.39, 1, , 3.302, 1
91.880, 0.40, 1, , 3.302, 1
91.900, 0.38, 1, , 3.302, 1
91.920, 0.38, 1, , 3.302, 1
91.940, 0.38, 1, , 3.302, 1
91.960, 0.39, 1, , 3.302, 1
91.980, 0.37, 1, , 3.302, 1
92.000, 0.37, 1, , 3.302, 1
92.020, 0.37, 1, , 3.302, 1
92.040, 0.38, 1, , 3.302, 1
92.060, 0.39, 1, , 3.302, 1
92.080, 0.39, 1, , 3.302, 1
92.100, 0.40, 1, , 3.302, 1
92.120, 0.41, 1, , 3.302, 1
92.140, 0.39, 1, , 3.302, 1
92.160, 0.35, 1, , 3.302, 1
92.180, 0.38, 1, , 3.302, 1
92.200, 0.40, 1, , 3.302, 1
92.220, 0.39, 1, , 3.302, 1
92.240, 0.38, 1, , 3.302, 1
92.260, 0.39, 1, , 3.302, 1
92.280, 0.39, 1, , 3.302, 1
92.300, 0.38, 1, , 3.302, 1
92.320, 0.40, 1, , 3.302, 1
92.340, 0.40, 1, , 3.302, 1
92.360, 0.40, 1, , 3.302, 1
92.380, 0.39, 1, , 3.302, 1
92.400, 0.38, 1, , 3.302, 1
92.420, 0.40, 1, , 3.302, 1
92.440, 0.39, 1, , 3.302, 1
92.460, 0.38, 1, , 3.302, 1
92.480, 0.42, 1, , 3.302, 1
92.500, 0.39, 1, , 3.302, 1
92.520, 0.40, 1, , 3.302, 1
92.540, 0.39, 1, , 3.302, 1
92.560, 0.40, 1, , 3.302, 1
92.580, 0.40, 1, , 3.302, 1
92.600, 0.39, 1, , 3.302, 1
92.620, 0.38, 1, , 3.302, 1
92.640, 0.40, 1, , 3.302, 1
92.660, 0.39, 1, , 3.302, 1
92.680, 0.40, 1, , 3.302, 1
92.700, 0.38, 1, , 3.302, 1
92.720, 0.37, 1, , 3.302, 1
92.740, 0.39, 1, , 3.302, 1
92.760, 0.41, 1, , 3.302, 1
92.780, 0.39, 1, , 3.302, 1
92.800, 0.39, 1, , 3.302, 1
92.820, 0.39, 1, , 3.302, 1
92.840, 0.40, 1, , 3.302, 1
92.860, 0.39, 1, , 3.302, 1
92.880, 0.38, 1, , 3.302, 1
92.900, 0.40, 1, , 3.302, 1
92.920, 0.39, 1, , 3.302, 1
92.940, 0.39, 1, , 3.302, 1
92.960, 0.38, 1, , 3.302, 1
92.980, 0.40, 1, , 3.302, 1
93.000, 0.39, 1, , 3.302, 1
93.020, 0.40, 1, , 3.302, 1
93.040, 0.38, 1, , 3.302, 1
93.060, 0.39, 1, , 3.302, 1
93.080, 0.38, 1, , 3.302, 1
93.100, 0.38, 1, , 3.302, 1
93.120, 0.40, 1, , 3.302, 1
93.140, 0.40, 1, , 3.302, 1
93.160, 0.41, 1, , 3.302, 1
93.180, 0.38, 1, , 3.302, 1
93.200, 0.39, 1, , 3.302, 1
93.220, 0.41, 1, , 3.302, 1
93.240, 0.39, 1, , 3.302, 1
93.260, 0.38, 1, , 3.302, 1
93.280, 0.37, 1, , 3.302, 1
93.300, 0.40, 1, , 3.302, 1
93.320, 0.41, 1, , 3.302, 1
93.340, 0.40, 1, , 3.302, 1
93.360, 0.38, 1, , 3.302, 1
93.380, 0.40, 1, , 3.302, 1
93.400, 0.41, 1, , 3.302, 1
93.420, 0.39, 1, , 3.302, 1
93.440, 0.39, 1, , 3.302, 1
93.460, 0.38, 1, , 3.302, 1
93.480, 0.39, 1, , 3.302, 1
93.500, 0.40, 1, , 3.302, 1
93.520, 0.39, 1, , 3.302, 1
93.540, 0.38, 1, , 3.302, 1
93.560, 0.38, 1, , 3.302, 1
93.580, 0.38, 1, , 3.302, 1
93.600, 0.39, 1, , 3.302, 1
93.620, 0.39, 1, , 3.302, 1
93.640, 0.38, 1, , 3.302, 1
93.660, 0.37, 1, , 3.302, 1
93.680, 0.39, 1, , 3.302, 1
93.700, 0.38, 1, , 3.302, 1
93.720, 0.40, 1, , 3.302, 1
93.740, 0.41, 1, , 3.302, 1
93.760, 0.38, 1, , 3.302, 1
93.780, 0.40, 1, , 3.302, 1
93.800, 0.39, 1, , 3.302, 1
93.820, 0.38, 1, , 3.302, 1
93.840, 0.37, 1, , 3.302, 1
93.860, 0.39, 1, , 3.302, 1
93.880, 0.38, 1, , 3.302, 1
93.900, 0.40, 1, , 3.302, 1
93.920, 0.39, 1, , 3.302, 1
93.940, 0.38, 1, , 3.302, 1
93.960, 0.37, 1, , 3.302, 1
93.980, 0.38, 1, , 3.302, 1
94.000, 0.40, 1, , 3.302, 1
94.020, 0.40, 1, , 3.302, 1
94.040, 0.39, 1, , 3.302, 1
94.060, 0.40, 1, , 3.302, 1
94.080, 0.38, 1, , 3.302, 1
94.100, 0.41, 1, , 3.302, 1
94.120, 0.38, 1, , 3.302, 1
94.140, 0.38, 1, , 3.302, 1
94.160, 0.38, 1, , 3.302, 1
94.180, 0.41, 1, , 3.302, 1
94.200, 0.40, 1, , 3.302, 1
94.220, 0.39, 1, , 3.302, 1
94.240, 0.40, 1, , 3.302, 1
94.260, 0.39, 1, , 3.302, 1
94.280, 0.38, 1, , 3.302, 1
94.300, 0.40, 1, , 3.302, 1
94.320, 0.39, 1, , 3.302, 1
94.340, 0.40, 1, , 3.302, 1
94.360, 0.41, 1, , 3.302, 1
94.380, 0.40, 1, , 3.302, 1
94.400, 0.39, 1, , 3.302, 1
94.420, 0.41, 1, , 3.302, 1
94.440, 0.41, 1, , 3.302, 1
94.460, 0.40, 1, , 3.302, 1
94.480, 0.40, 1, , 3.302, 1
94.500, 0.40, 1, , 3.302, 1
94.520, 0.38, 1, , 3.302, 1
94.540, 0.39, 1, , 3.302, 1
94.560, 0.40, 1, , 3.302, 1
94.580, 0.40, 1, , 3.302, 1
94.600, 0.38, 1, , 3.302, 1
94.620, 0.39, 1, , 3.302, 1
94.640, 0.40, 1, , 3.302, 1
94.660, 0.40, 1, , 3.302, 1
94.680, 0.39, 1, , 3.302, 1
94.700, 0.39, 1, , 3.302, 1
94.720, 0.40, 1, , 3.302, 1
94.740, 0.39, 1, , 3.302, 1
94.760, 0.41, 1, , 3.302, 1
94.780, 0.40, 1, , 3.302, 1
94.800, 0.39, 1, , 3.302, 1
94.820, 0.40, 1, , 3.302, 1
94.840, 0.40, 1, , 3.302, 1
94.860, 0.40, 1, , 3.302, 1
94.880, 0.40, 1, , 3.302, 1
94.900, 0.40, 1, , 3.302, 1
94.920, 0.39, 1, , 3.302, 1
94.940, 0.41, 1, , 3.302, 1
94.960, 0.40, 1, , 3.302, 1
94.980, 0.38, 1, , 3.302, 1
95.000, 0.39, 1, , 3.302, 1
95.020, 0.39, 1, , 3.302, 1
95.040, 0.38, 1, , 3.302, 1
95.060, 0.39, 1, , 3.302, 1
95.080, 0.38, 1, , 3.302, 1
95.100, 0.40, 1, , 3.302, 1
95.120, 0.38, 1, , 3.302, 1
95.140, 0.39, 1, , 3.302, 1
95.160, 0.39, 1, , 3.302, 1
95.180, 0.39, 1, , 3.302, 1
95.200, 0.38, 1, , 3.302, 1
95.220, 0.39, 1, , 3.302, 1
95.240, 0.39, 1, , 3.302, 1
95.260, 0.39, 1, , 3.302, 1
95.280, 0.38, 1, , 3.302, 1
95.300, 0.40, 1, , 3.302, 1
95.320, 0.40, 1, , 3.302, 1
95.340, 0.37, 1, , 3.302, 1
95.360, 0.38, 1, , 3.302, 1
95.380, 0.38, 1, , 3.302, 1
95.400, 0.41, 1, , 3.302, 1
95.420, 0.41, 1, , 3.302, 1
95.440, 0.40, 1, , 3.302, 1
95.460, 0.39, 1, , 3.302, 1
95.480, 0.40, 1, , 3.302, 1
95.500, 0.39, 1, , 3.302, 1
95.520, 0.39, 1, , 3.302, 1
95.540, 0.38, 1, , 3.302, 1
95.560, 0.39, 1, , 3.302, 1
95.580, 0.38, 1, , 3.302, 1
95.600, 0.39, 1, , 3.302, 1
95.620, 0.39, 1, , 3.302, 1
95.640, 0.38, 1, , 3.302, 1
95.660, 0.40, 1, , 3.302, 1
95.680, 0.40, 1, , 3.302, 1
95.700, 0.38, 1, , 3.302, 1
95.720, 0.39, 1, , 3.302, 1
95.740, 0.40, 1, , 3.302, 1
95.760, 0.39, 1, , 3.302, 1
95.780, 0.40, 1, , 3.302, 1
95.800, 0.40, 1, , 3.302, 1
95.820, 0.38, 1, , 3.302, 1
95.840, 0.38, 1, , 3.302, 1
95.860, 0.39, 1, , 3.302, 1
95.880, 0.38, 1, , 3.302, 1
95.900, 0.40, 1, , 3.302, 1
95.920, 0.39, 1, , 3.302, 1
95.940, 0.38, 1, , 3.302, 1
95.960, 0.39, 1, , 3.302, 1
95.980, 0.39, 1, , 3.302, 1
96.000, 0.39, 1, , 3.302, 1
96.020, 0.38, 1, , 3.302, 1
96.040, 0.37, 1, , 3.302, 1
96.060, 0.39, 1, , 3.302, 1
96.080, 0.42, 1, , 3.302, 1
96.100, 0.37, 1, , 3.302, 1
96.120, 0.38, 1, , 3.302, 1
96.140, 0.39, 1, , 3.302, 1
96.160, 0.40, 1, , 3.302, 1
96.180, 0.40, 1, , 3.302, 1
96.200, 0.39, 1, , 3.302, 1
96.220, 0.41, 1, , 3.302, 1
96.240, 0.40, 1, , 3.302, 1
96.260, 0.40, 1, , 3.302, 1
96.280, 0.40, 1, , 3.302, 1
96.300, 0.39, 1, , 3.302, 1
96.320, 0.39, 1, , 3.302, 1
96.340, 0.40, 1, , 3.302, 1
96.360, 0.38, 1, , 3.302, 1
96.380, 0.39, 1, , 3.302, 1
96.400, 0.41, 1, , 3.302, 1
96.420, 0.39, 1, , 3.302, 1
96.440, 0.41, 1, , 3.302, 1
96.460, 0.39, 1, , 3.302, 1
96.480, 0.41, 1, , 3.302, 1
96.500, 0.40, 1, , 3.302, 1
96.520, 0.40, 1, , 3.302, 1
96.540, 0.40, 1, , 3.302, 1
96.560, 0.40, 1, , 3.302, 1
96.580, 0.40, 1, , 3.302, 1
