

Time (sec), Load (N), Stress (KPa), Strain (mm), Position (mm), Cycle
12.540, 10.65, N/A, , 1.031, 1
12.560, 10.68, N/A, , 1.032, 1
12.580, 10.71, N/A, , 1.034, 1
12.600, 10.72, N/A, , 1.036, 1
12.620, 10.73, N/A, , 1.038, 1
12.640, 10.78, N/A, , 1.039, 1
12.660, 10.78, N/A, , 1.041, 1
12.680, 10.81, N/A, , 1.042, 1
12.700, 10.80, N/A, , 1.043, 1
12.720, 10.83, N/A, , 1.046, 1
12.740, 10.87, N/A, , 1.048, 1
12.760, 10.89, N/A, , 1.049, 1
12.780, 10.89, N/A, , 1.051, 1
12.800, 10.93, N/A, , 1.053, 1
12.820, 10.95, N/A, , 1.054, 1
12.840, 10.96, N/A, , 1.056, 1
12.860, 11.01, N/A, , 1.058, 1
12.880, 11.02, N/A, , 1.060, 1
12.900, 11.04, N/A, , 1.061, 1
12.920, 11.05, N/A, , 1.063, 1
12.940, 11.06, N/A, , 1.064, 1
12.960, 11.06, N/A, , 1.065, 1
12.980, 11.10, N/A, , 1.068, 1
13.000, 11.12, N/A, , 1.069, 1
13.020, 11.13, N/A, , 1.070, 1
13.040, 11.14, N/A, , 1.072, 1
13.060, 11.19, N/A, , 1.074, 1
13.080, 11.19, N/A, , 1.075, 1
13.100, 11.24, N/A, , 1.077, 1
13.120, 11.23, N/A, , 1.079, 1
13.140, 11.27, N/A, , 1.081, 1
13.160, 11.31, N/A, , 1.082, 1
13.180, 11.33, N/A, , 1.084, 1
13.200, 11.32, N/A, , 1.086, 1
13.220, 11.32, N/A, , 1.087, 1
13.240, 11.36, N/A, , 1.089, 1
13.260, 11.41, N/A, , 1.091, 1
13.280, 11.41, N/A, , 1.093, 1
13.300, 11.43, N/A, , 1.095, 1
13.320, 11.48, N/A, , 1.096, 1
13.340, 11.48, N/A, , 1.098, 1
13.360, 11.50, N/A, , 1.100, 1
13.380, 11.51, N/A, , 1.102, 1
13.400, 11.55, N/A, , 1.104, 1
13.420, 11.57, N/A, , 1.104, 1
13.440, 11.57, N/A, , 1.106, 1
13.460, 11.57, N/A, , 1.107, 1
13.480, 11.61, N/A, , 1.108, 1
13.500, 11.63, N/A, , 1.111, 1
13.520, 11.62, N/A, , 1.111, 1
13.540, 11.65, N/A, , 1.113, 1
13.560, 11.69, N/A, , 1.116, 1
13.580, 11.68, N/A, , 1.117, 1
13.600, 11.75, N/A, , 1.119, 1
13.620, 11.76, N/A, , 1.121, 1
13.640, 11.78, N/A, , 1.123, 1
13.660, 11.80, N/A, , 1.124, 1
13.680, 11.83, N/A, , 1.126, 1
13.700, 11.85, N/A, , 1.127, 1
13.720, 11.84, N/A, , 1.129, 1
13.740, 11.86, N/A, , 1.130, 1
13.760, 11.91, N/A, , 1.133, 1
13.780, 11.89, N/A, , 1.134, 1
13.800, 11.93, N/A, , 1.136, 1
13.820, 11.98, N/A, , 1.138, 1
13.840, 11.98, N/A, , 1.140, 1
13.860, 12.00, N/A, , 1.142, 1
13.880, 12.02, N/A, , 1.143, 1
13.900, 12.04, N/A, , 1.145, 1
13.920, 12.07, N/A, , 1.147, 1
13.940, 12.10, N/A, , 1.148, 1
13.960, 12.07, N/A, , 1.149, 1
13.980, 12.11, N/A, , 1.151, 1
14.000, 12.13, N/A, , 1.152, 1
14.020, 12.15, N/A, , 1.154, 1
14.040, 12.15, N/A, , 1.156, 1
14.060, 12.19, N/A, , 1.158, 1
14.080, 12.19, N/A, , 1.158, 1
14.100, 12.22, N/A, , 1.161, 1
14.120, 12.25, N/A, , 1.163, 1
14.140, 12.29, N/A, , 1.164, 1
14.160, 12.28, N/A, , 1.165, 1
14.180, 12.32, N/A, , 1.167, 1
14.200, 12.34, N/A, , 1.170, 1
14.220, 12.35, N/A, , 1.171, 1
14.240, 12.37, N/A, , 1.172, 1
14.260, 12.41, N/A, , 1.174, 1
14.280, 12.40, N/A, , 1.175, 1
14.300, 12.43, N/A, , 1.177, 1
14.320, 12.46, N/A, , 1.179, 1
14.340, 12.47, N/A, , 1.181, 1
14.360, 12.50, N/A, , 1.182, 1
14.380, 12.52, N/A, , 1.184, 1
14.400, 12.54, N/A, , 1.186, 1
14.420, 12.56, N/A, , 1.187, 1
14.440, 12.57, N/A, , 1.189, 1
14.460, 12.61, N/A, , 1.192, 1
14.480, 12.62, N/A, , 1.193, 1
14.500, 12.64, N/A, , 1.194, 1
14.520, 12.66, N/A, , 1.196, 1
14.540, 12.70, N/A, , 1.197, 1
14.560, 12.68, N/A, , 1.198, 1
14.580, 12.70, N/A, , 1.200, 1
14.600, 12.74, N/A, , 1.202, 1
14.620, 12.74, N/A, , 1.204, 1
14.640, 12.72, N/A, , 1.206, 1
14.660, 12.78, N/A, , 1.208, 1
14.680, 12.76, N/A, , 1.209, 1
14.700, 12.82, N/A, , 1.211, 1
14.720, 12.86, N/A, , 1.213, 1
14.740, 12.88, N/A, , 1.215, 1
14.760, 12.90, N/A, , 1.215, 1
14.780, 12.90, N/A, , 1.218, 1
14.800, 12.94, N/A, , 1.219, 1
14.820, 12.94, N/A, , 1.220, 1
14.840, 12.99, N/A, , 1.222, 1
14.860, 13.02, N/A, , 1.224, 1
14.880, 13.01, N/A, , 1.225, 1
14.900, 13.05, N/A, , 1.228, 1
14.920, 13.07, N/A, , 1.230, 1
14.940, 13.10, N/A, , 1.231, 1
14.960, 13.12, N/A, , 1.232, 1
14.980, 13.15, N/A, , 1.235, 1
15.000, 13.17, N/A, , 1.237, 1
15.020, 13.18, N/A, , 1.237, 1
15.040, 13.21, N/A, , 1.239, 1
15.060, 13.23, N/A, , 1.241, 1
15.080, 13.21, N/A, , 1.242, 1
15.100, 13.24, N/A, , 1.243, 1
15.120, 13.26, N/A, , 1.246, 1
15.140, 13.32, N/A, , 1.247, 1
15.160, 13.31, N/A, , 1.249, 1
15.180, 13.34, N/A, , 1.251, 1
15.200, 13.35, N/A, , 1.253, 1
15.220, 13.40, N/A, , 1.255, 1
15.240, 13.41, N/A, , 1.256, 1
15.260, 13.45, N/A, , 1.258, 1
15.280, 13.43, N/A, , 1.259, 1
15.300, 13.47, N/A, , 1.260, 1
15.320, 13.48, N/A, , 1.262, 1
15.340, 13.52, N/A, , 1.264, 1
15.360, 13.51, N/A, , 1.265, 1
15.380, 13.54, N/A, , 1.267, 1
15.400, 13.58, N/A, , 1.269, 1
15.420, 13.61, N/A, , 1.270, 1
15.440, 13.62, N/A, , 1.273, 1
15.460, 13.63, N/A, , 1.275, 1
15.480, 13.67, N/A, , 1.276, 1
15.500, 13.66, N/A, , 1.278, 1
15.520, 13.71, N/A, , 1.280, 1
15.540, 13.70, N/A, , 1.281, 1
15.560, 13.74, N/A, , 1.282, 1
15.580, 13.74, N/A, , 1.285, 1
15.600, 13.77, N/A, , 1.286, 1
15.620, 13.78, N/A, , 1.286, 1
15.640, 13.79, N/A, , 1.288, 1
15.660, 13.81, N/A, , 1.291, 1
15.680, 13.86, N/A, , 1.292, 1
15.700, 13.87, N/A, , 1.294, 1
15.720, 13.91, N/A, , 1.296, 1
15.740, 13.93, N/A, , 1.298, 1
15.760, 13.96, N/A, , 1.300, 1
15.780, 13.97, N/A, , 1.301, 1
15.800, 13.99, N/A, , 1.303, 1
15.820, 13.99, N/A, , 1.304, 1
15.840, 14.00, N/A, , 1.306, 1
15.860, 14.04, N/A, , 1.308, 1
15.880, 14.07, N/A, , 1.309, 1
15.900, 14.09, N/A, , 1.311, 1
15.920, 14.14, N/A, , 1.313, 1
15.940, 14.13, N/A, , 1.314, 1
15.960, 14.15, N/A, , 1.316, 1
15.980, 14.19, N/A, , 1.318, 1
16.000, 14.19, N/A, , 1.319, 1
16.020, 14.19, N/A, , 1.321, 1
16.040, 14.23, N/A, , 1.323, 1
16.060, 14.27, N/A, , 1.325, 1
16.080, 14.26, N/A, , 1.326, 1
16.100, 14.27, N/A, , 1.328, 1
16.120, 14.30, N/A, , 1.329, 1
16.140, 14.30, N/A, , 1.330, 1
16.160, 14.31, N/A, , 1.331, 1
16.180, 14.33, N/A, , 1.334, 1
16.200, 14.38, N/A, , 1.336, 1
16.220, 14.41, N/A, , 1.338, 1
16.240, 14.41, N/A, , 1.339, 1
16.260, 14.44, N/A, , 1.341, 1
16.280, 14.47, N/A, , 1.344, 1
16.300, 14.48, N/A, , 1.345, 1
16.320, 14.51, N/A, , 1.346, 1
16.340, 14.54, N/A, , 1.348, 1
16.360, 14.55, N/A, , 1.350, 1
16.380, 14.56, N/A, , 1.351, 1
16.400, 14.56, N/A, , 1.353, 1
16.420, 14.59, N/A, , 1.355, 1
16.440, 14.61, N/A, , 1.356, 1
16.460, 14.66, N/A, , 1.358, 1
16.480, 14.69, N/A, , 1.360, 1
16.500, 14.69, N/A, , 1.361, 1
16.520, 14.72, N/A, , 1.363, 1
16.540, 14.75, N/A, , 1.365, 1
16.560, 14.78, N/A, , 1.367, 1
16.580, 14.80, N/A, , 1.368, 1
16.600, 14.82, N/A, , 1.369, 1
16.620, 14.81, N/A, , 1.371, 1
16.640, 14.83, N/A, , 1.373, 1
16.660, 14.87, N/A, , 1.374, 1
16.680, 14.87, N/A, , 1.376, 1
16.700, 14.89, N/A, , 1.378, 1
16.720, 14.92, N/A, , 1.379, 1
16.740, 14.94, N/A, , 1.380, 1
16.760, 14.95, N/A, , 1.382, 1
16.780, 15.00, N/A, , 1.385, 1
16.800, 15.02, N/A, , 1.386, 1
16.820, 15.02, N/A, , 1.387, 1
16.840, 15.07, N/A, , 1.389, 1
16.860, 15.09, N/A, , 1.391, 1
16.880, 15.09, N/A, , 1.392, 1
16.900, 15.10, N/A, , 1.394, 1
16.920, 15.12, N/A, , 1.396, 1
16.940, 15.15, N/A, , 1.397, 1
16.960, 15.16, N/A, , 1.399, 1
16.980, 15.19, N/A, , 1.401, 1
17.000, 15.22, N/A, , 1.402, 1
17.020, 15.25, N/A, , 1.404, 1
17.040, 15.27, N/A, , 1.406, 1
17.060, 15.28, N/A, , 1.408, 1
17.080, 15.29, N/A, , 1.409, 1
17.100, 15.30, N/A, , 1.411, 1
17.120, 15.34, N/A, , 1.413, 1
17.140, 15.37, N/A, , 1.414, 1
17.160, 15.38, N/A, , 1.416, 1
17.180, 15.39, N/A, , 1.418, 1
17.200, 15.42, N/A, , 1.419, 1
17.220, 15.42, N/A, , 1.420, 1
17.240, 15.43, N/A, , 1.422, 1
17.260, 15.46, N/A, , 1.424, 1
17.280, 15.47, N/A, , 1.425, 1
17.300, 15.48, N/A, , 1.427, 1
17.320, 15.51, N/A, , 1.429, 1
17.340, 15.53, N/A, , 1.431, 1
17.360, 15.56, N/A, , 1.433, 1
17.380, 15.57, N/A, , 1.435, 1
17.400, 15.59, N/A, , 1.437, 1
17.420, 15.63, N/A, , 1.438, 1
17.440, 15.64, N/A, , 1.440, 1
17.460, 15.66, N/A, , 1.441, 1
17.480, 15.66, N/A, , 1.442, 1
17.500, 15.65, N/A, , 1.444, 1
17.520, 15.71, N/A, , 1.446, 1
17.540, 15.73, N/A, , 1.447, 1
17.560, 15.74, N/A, , 1.449, 1
17.580, 15.78, N/A, , 1.452, 1
17.600, 15.79, N/A, , 1.453, 1
17.620, 15.80, N/A, , 1.454, 1
17.640, 15.83, N/A, , 1.457, 1
17.660, 15.85, N/A, , 1.458, 1
17.680, 15.84, N/A, , 1.459, 1
17.700, 15.86, N/A, , 1.461, 1
17.720, 15.87, N/A, , 1.463, 1
17.740, 15.89, N/A, , 1.464, 1
17.760, 15.88, N/A, , 1.465, 1
17.780, 15.91, N/A, , 1.467, 1
17.800, 15.92, N/A, , 1.469, 1
17.820, 15.94, N/A, , 1.470, 1
17.840, 15.99, N/A, , 1.473, 1
17.860, 16.03, N/A, , 1.475, 1
17.880, 16.04, N/A, , 1.477, 1
17.900, 16.06, N/A, , 1.478, 1
17.920, 16.09, N/A, , 1.479, 1
17.940, 16.09, N/A, , 1.481, 1
17.960, 16.09, N/A, , 1.483, 1
17.980, 16.12, N/A, , 1.484, 1
18.000, 16.12, N/A, , 1.486, 1
18.020, 16.16, N/A, , 1.488, 1
18.040, 16.17, N/A, , 1.488, 1
18.060, 16.18, N/A, , 1.491, 1
18.080, 16.23, N/A, , 1.493, 1
18.100, 16.29, N/A, , 1.494, 1
18.120, 16.25, N/A, , 1.495, 1
18.140, 16.28, N/A, , 1.498, 1
18.160, 16.32, N/A, , 1.500, 1
18.180, 16.34, N/A, , 1.502, 1
18.200, 16.33, N/A, , 1.503, 1
18.220, 16.33, N/A, , 1.504, 1
18.240, 16.38, N/A, , 1.506, 1
18.260, 16.39, N/A, , 1.507, 1
18.280, 16.40, N/A, , 1.508, 1
18.300, 16.40, N/A, , 1.510, 1
18.320, 16.42, N/A, , 1.511, 1
18.340, 16.44, N/A, , 1.513, 1
18.360, 16.50, N/A, , 1.516, 1
18.380, 16.49, N/A, , 1.517, 1
18.400, 16.52, N/A, , 1.519, 1
18.420, 16.56, N/A, , 1.521, 1
18.440, 16.56, N/A, , 1.522, 1
18.460, 16.57, N/A, , 1.524, 1
18.480, 16.59, N/A, , 1.526, 1
18.500, 16.60, N/A, , 1.527, 1
18.520, 16.64, N/A, , 1.528, 1
18.540, 16.65, N/A, , 1.531, 1
18.560, 16.67, N/A, , 1.532, 1
18.580, 16.71, N/A, , 1.534, 1
18.600, 16.73, N/A, , 1.536, 1
18.620, 16.77, N/A, , 1.538, 1
18.640, 16.77, N/A, , 1.539, 1
18.660, 16.79, N/A, , 1.542, 1
18.680, 16.81, N/A, , 1.544, 1
18.700, 16.84, N/A, , 1.546, 1
18.720, 16.87, N/A, , 1.547, 1
18.740, 16.88, N/A, , 1.548, 1
18.760, 16.89, N/A, , 1.550, 1
18.780, 16.91, N/A, , 1.551, 1
18.800, 16.93, N/A, , 1.552, 1
18.820, 16.95, N/A, , 1.554, 1
18.840, 16.95, N/A, , 1.555, 1
18.860, 16.99, N/A, , 1.557, 1
18.880, 17.00, N/A, , 1.559, 1
18.900, 17.01, N/A, , 1.560, 1
18.920, 17.03, N/A, , 1.562, 1
18.940, 17.06, N/A, , 1.564, 1
18.960, 17.11, N/A, , 1.566, 1
18.980, 17.12, N/A, , 1.568, 1
19.000, 17.16, N/A, , 1.569, 1
19.020, 17.16, N/A, , 1.571, 1
19.040, 17.17, N/A, , 1.573, 1
19.060, 17.18, N/A, , 1.574, 1
19.080, 17.21, N/A, , 1.575, 1
19.100, 17.23, N/A, , 1.577, 1
19.120, 17.26, N/A, , 1.579, 1
19.140, 17.29, N/A, , 1.580, 1
19.160, 17.32, N/A, , 1.582, 1
19.180, 17.33, N/A, , 1.585, 1
19.200, 17.35, N/A, , 1.585, 1
19.220, 17.36, N/A, , 1.587, 1
19.240, 17.39, N/A, , 1.590, 1
19.260, 17.45, N/A, , 1.591, 1
19.280, 17.45, N/A, , 1.592, 1
19.300, 17.46, N/A, , 1.594, 1
19.320, 17.47, N/A, , 1.595, 1
19.340, 17.47, N/A, , 1.596, 1
19.360, 17.51, N/A, , 1.598, 1
19.380, 17.53, N/A, , 1.600, 1
19.400, 17.56, N/A, , 1.602, 1
19.420, 17.56, N/A, , 1.604, 1
19.440, 17.59, N/A, , 1.606, 1
19.460, 17.63, N/A, , 1.608, 1
19.480, 17.65, N/A, , 1.609, 1
19.500, 17.67, N/A, , 1.611, 1
19.520, 17.71, N/A, , 1.613, 1
19.540, 17.72, N/A, , 1.614, 1
19.560, 17.75, N/A, , 1.616, 1
19.580, 17.75, N/A, , 1.618, 1
19.600, 17.74, N/A, , 1.619, 1
19.620, 17.79, N/A, , 1.621, 1
19.640, 17.85, N/A, , 1.623, 1
19.660, 17.86, N/A, , 1.625, 1
19.680, 17.86, N/A, , 1.627, 1
19.700, 17.91, N/A, , 1.629, 1
19.720, 17.91, N/A, , 1.630, 1
19.740, 17.90, N/A, , 1.631, 1
19.760, 17.95, N/A, , 1.633, 1
19.780, 17.97, N/A, , 1.635, 1
19.800, 17.98, N/A, , 1.636, 1
19.820, 18.01, N/A, , 1.638, 1
19.840, 18.03, N/A, , 1.639, 1
19.860, 18.03, N/A, , 1.640, 1
19.880, 18.04, N/A, , 1.642, 1
19.900, 18.10, N/A, , 1.645, 1
19.920, 18.10, N/A, , 1.645, 1
19.940, 18.15, N/A, , 1.647, 1
19.960, 18.14, N/A, , 1.649, 1
19.980, 18.19, N/A, , 1.651, 1
20.000, 18.20, N/A, , 1.652, 1
20.020, 18.22, N/A, , 1.654, 1
20.040, 18.23, N/A, , 1.656, 1
20.060, 18.25, N/A, , 1.658, 1
20.080, 18.28, N/A, , 1.659, 1
20.100, 18.31, N/A, , 1.661, 1
20.120, 18.30, N/A, , 1.662, 1
20.140, 18.32, N/A, , 1.663, 1
20.160, 18.39, N/A, , 1.665, 1
20.180, 18.38, N/A, , 1.668, 1
20.200, 18.39, N/A, , 1.669, 1
20.220, 18.43, N/A, , 1.670, 1
20.240, 18.47, N/A, , 1.673, 1
20.260, 18.48, N/A, , 1.674, 1
20.280, 18.52, N/A, , 1.676, 1
20.300, 18.55, N/A, , 1.678, 1
20.320, 18.57, N/A, , 1.680, 1
20.340, 18.58, N/A, , 1.681, 1
20.360, 18.59, N/A, , 1.683, 1
20.380, 18.59, N/A, , 1.684, 1
20.400, 18.67, N/A, , 1.685, 1
20.420, 18.63, N/A, , 1.686, 1
20.440, 18.65, N/A, , 1.689, 1
20.460, 18.68, N/A, , 1.690, 1
20.480, 18.70, N/A, , 1.692, 1
20.500, 18.74, N/A, , 1.694, 1
20.520, 18.78, N/A, , 1.697, 1
20.540, 18.79, N/A, , 1.699, 1
20.560, 18.84, N/A, , 1.701, 1
20.580, 18.86, N/A, , 1.702, 1
20.600, 18.89, N/A, , 1.703, 1
20.620, 18.91, N/A, , 1.705, 1
20.640, 18.92, N/A, , 1.706, 1
20.660, 18.91, N/A, , 1.707, 1
20.680, 18.94, N/A, , 1.709, 1
20.700, 18.97, N/A, , 1.711, 1
20.720, 19.01, N/A, , 1.713, 1
20.740, 19.03, N/A, , 1.715, 1
20.760, 19.06, N/A, , 1.717, 1
20.780, 19.07, N/A, , 1.719, 1
20.800, 19.10, N/A, , 1.721, 1
20.820, 19.11, N/A, , 1.722, 1
20.840, 19.16, N/A, , 1.724, 1
20.860, 19.16, N/A, , 1.724, 1
20.880, 19.16, N/A, , 1.726, 1
20.900, 19.20, N/A, , 1.728, 1
20.920, 19.22, N/A, , 1.729, 1
20.940, 19.22, N/A, , 1.731, 1
20.960, 19.22, N/A, , 1.732, 1
20.980, 19.25, N/A, , 1.733, 1
21.000, 19.28, N/A, , 1.736, 1
21.020, 19.33, N/A, , 1.738, 1
21.040, 19.36, N/A, , 1.740, 1
21.060, 19.38, N/A, , 1.741, 1
21.080, 19.38, N/A, , 1.743, 1
21.100, 19.43, N/A, , 1.744, 1
21.120, 19.43, N/A, , 1.746, 1
21.140, 19.45, N/A, , 1.748, 1
21.160, 19.45, N/A, , 1.749, 1
21.180, 19.50, N/A, , 1.750, 1
21.200, 19.52, N/A, , 1.752, 1
21.220, 19.52, N/A, , 1.754, 1
21.240, 19.53, N/A, , 1.755, 1
21.260, 19.59, N/A, , 1.758, 1
21.280, 19.63, N/A, , 1.760, 1
21.300, 19.61, N/A, , 1.761, 1
21.320, 19.65, N/A, , 1.763, 1
21.340, 19.69, N/A, , 1.765, 1
21.360, 19.72, N/A, , 1.767, 1
21.380, 19.73, N/A, , 1.769, 1
21.400, 19.74, N/A, , 1.769, 1
21.420, 19.78, N/A, , 1.771, 1
21.440, 19.78, N/A, , 1.772, 1
21.460, 19.80, N/A, , 1.774, 1
21.480, 19.81, N/A, , 1.776, 1
21.500, 19.83, N/A, , 1.777, 1
21.520, 19.86, N/A, , 1.779, 1
21.540, 19.89, N/A, , 1.781, 1
21.560, 19.92, N/A, , 1.783, 1
21.580, 19.95, N/A, , 1.785, 1
21.600, 19.96, N/A, , 1.786, 1
21.620, 19.99, N/A, , 1.788, 1
21.640, 20.05, N/A, , 1.790, 1
21.660, 20.04, N/A, , 1.791, 1
21.680, 20.05, N/A, , 1.792, 1
21.700, 20.10, N/A, , 1.794, 1
21.720, 20.11, N/A, , 1.795, 1
21.740, 20.11, N/A, , 1.797, 1
21.760, 20.16, N/A, , 1.799, 1
21.780, 20.18, N/A, , 1.801, 1
21.800, 20.19, N/A, , 1.803, 1
21.820, 20.23, N/A, , 1.805, 1
21.840, 20.26, N/A, , 1.806, 1
21.860, 20.26, N/A, , 1.807, 1
21.880, 20.28, N/A, , 1.809, 1
21.900, 20.29, N/A, , 1.811, 1
21.920, 20.32, N/A, , 1.813, 1
21.940, 20.32, N/A, , 1.813, 1
21.960, 20.34, N/A, , 1.815, 1
21.980, 20.38, N/A, , 1.817, 1
22.000, 20.36, N/A, , 1.818, 1
22.020, 20.38, N/A, , 1.820, 1
22.040, 20.43, N/A, , 1.822, 1
22.060, 20.46, N/A, , 1.823, 1
22.080, 20.46, N/A, , 1.825, 1
22.100, 20.48, N/A, , 1.827, 1
22.120, 20.52, N/A, , 1.829, 1
22.140, 20.55, N/A, , 1.830, 1
22.160, 20.57, N/A, , 1.832, 1
22.180, 20.57, N/A, , 1.834, 1
22.200, 20.63, N/A, , 1.836, 1
22.220, 20.65, N/A, , 1.837, 1
22.240, 20.67, N/A, , 1.839, 1
22.260, 20.68, N/A, , 1.840, 1
22.280, 20.70, N/A, , 1.842, 1
22.300, 20.71, N/A, , 1.844, 1
22.320, 20.75, N/A, , 1.846, 1
22.340, 20.81, N/A, , 1.848, 1
22.360, 20.82, N/A, , 1.850, 1
22.380, 20.85, N/A, , 1.851, 1
22.400, 20.85, N/A, , 1.853, 1
22.420, 20.89, N/A, , 1.855, 1
22.440, 20.89, N/A, , 1.857, 1
22.460, 20.92, N/A, , 1.858, 1
22.480, 20.93, N/A, , 1.859, 1
22.500, 20.95, N/A, , 1.861, 1
22.520, 20.96, N/A, , 1.862, 1
22.540, 20.97, N/A, , 1.864, 1
22.560, 21.01, N/A, , 1.865, 1
22.580, 21.04, N/A, , 1.867, 1
22.600, 21.06, N/A, , 1.869, 1
22.620, 21.06, N/A, , 1.871, 1
22.640, 21.12, N/A, , 1.873, 1
22.660, 21.13, N/A, , 1.875, 1
22.680, 21.16, N/A, , 1.876, 1
22.700, 21.19, N/A, , 1.878, 1
22.720, 21.22, N/A, , 1.879, 1
22.740, 21.22, N/A, , 1.880, 1
22.760, 21.25, N/A, , 1.882, 1
22.780, 21.26, N/A, , 1.884, 1
22.800, 21.22, N/A, , 1.885, 1
22.820, 21.28, N/A, , 1.887, 1
22.840, 21.32, N/A, , 1.889, 1
22.860, 21.34, N/A, , 1.891, 1
22.880, 21.36, N/A, , 1.893, 1
22.900, 21.38, N/A, , 1.895, 1
22.920, 21.24, N/A, , 1.896, 1
22.940, 21.36, N/A, , 1.897, 1
22.960, 21.38, N/A, , 1.899, 1
22.980, 21.47, N/A, , 1.901, 1
23.000, 21.49, N/A, , 1.902, 1
23.020, 21.50, N/A, , 1.904, 1
23.040, 21.53, N/A, , 1.905, 1
23.060, 21.55, N/A, , 1.906, 1
23.080, 21.54, N/A, , 1.909, 1
23.100, 21.61, N/A, , 1.911, 1
23.120, 21.63, N/A, , 1.911, 1
23.140, 21.64, N/A, , 1.913, 1
23.160, 21.67, N/A, , 1.916, 1
23.180, 21.71, N/A, , 1.917, 1
23.200, 21.74, N/A, , 1.918, 1
23.220, 21.74, N/A, , 1.920, 1
23.240, 21.77, N/A, , 1.923, 1
23.260, 21.81, N/A, , 1.924, 1
23.280, 21.82, N/A, , 1.925, 1
23.300, 21.84, N/A, , 1.927, 1
23.320, 21.86, N/A, , 1.928, 1
23.340, 21.90, N/A, , 1.930, 1
23.360, 21.90, N/A, , 1.932, 1
23.380, 21.95, N/A, , 1.934, 1
23.400, 21.96, N/A, , 1.935, 1
23.420, 21.97, N/A, , 1.938, 1
23.440, 22.02, N/A, , 1.940, 1
23.460, 22.04, N/A, , 1.940, 1
23.480, 22.07, N/A, , 1.943, 1
23.500, 22.07, N/A, , 1.945, 1
23.520, 22.10, N/A, , 1.946, 1
23.540, 22.12, N/A, , 1.947, 1
23.560, 22.13, N/A, , 1.949, 1
23.580, 22.16, N/A, , 1.950, 1
23.600, 22.15, N/A, , 1.951, 1
23.620, 22.19, N/A, , 1.953, 1
23.640, 22.21, N/A, , 1.956, 1
23.660, 22.27, N/A, , 1.958, 1
23.680, 22.28, N/A, , 1.959, 1
23.700, 22.30, N/A, , 1.961, 1
23.720, 22.30, N/A, , 1.963, 1
23.740, 22.32, N/A, , 1.964, 1
23.760, 22.39, N/A, , 1.966, 1
23.780, 22.40, N/A, , 1.968, 1
23.800, 22.39, N/A, , 1.969, 1
23.820, 22.42, N/A, , 1.971, 1
23.840, 22.43, N/A, , 1.972, 1
23.860, 22.46, N/A, , 1.973, 1
23.880, 22.47, N/A, , 1.975, 1
23.900, 22.48, N/A, , 1.977, 1
23.920, 22.52, N/A, , 1.979, 1
23.940, 22.53, N/A, , 1.980, 1
23.960, 22.57, N/A, , 1.983, 1
23.980, 22.62, N/A, , 1.984, 1
24.000, 22.62, N/A, , 1.986, 1
24.020, 22.64, N/A, , 1.988, 1
24.040, 22.68, N/A, , 1.990, 1
24.060, 22.69, N/A, , 1.991, 1
24.080, 22.69, N/A, , 1.992, 1
24.100, 22.73, N/A, , 1.994, 1
24.120, 22.74, N/A, , 1.995, 1
24.140, 22.76, N/A, , 1.996, 1
24.160, 22.78, N/A, , 1.998, 1
24.180, 22.81, N/A, , 2.001, 1
24.200, 22.83, N/A, , 2.002, 1
24.220, 22.87, N/A, , 2.003, 1
24.240, 22.88, N/A, , 2.006, 1
24.260, 22.93, N/A, , 2.008, 1
24.280, 22.93, N/A, , 2.009, 1
24.300, 22.95, N/A, , 2.011, 1
24.320, 22.99, N/A, , 2.013, 1
24.340, 23.02, N/A, , 2.015, 1
24.360, 23.04, N/A, , 2.016, 1
24.380, 23.07, N/A, , 2.018, 1
24.400, 23.09, N/A, , 2.020, 1
24.420, 23.11, N/A, , 2.021, 1
24.440, 23.14, N/A, , 2.023, 1
24.460, 23.18, N/A, , 2.025, 1
24.480, 23.19, N/A, , 2.027, 1
24.500, 23.21, N/A, , 2.028, 1
24.520, 23.22, N/A, , 2.030, 1
24.540, 23.25, N/A, , 2.032, 1
24.560, 23.29, N/A, , 2.034, 1
24.580, 23.29, N/A, , 2.035, 1
24.600, 23.30, N/A, , 2.036, 1
24.620, 23.35, N/A, , 2.038, 1
24.640, 23.34, N/A, , 2.039, 1
24.660, 23.37, N/A, , 2.040, 1
24.680, 23.39, N/A, , 2.042, 1
24.700, 23.41, N/A, , 2.044, 1
24.720, 23.46, N/A, , 2.046, 1
24.740, 23.48, N/A, , 2.047, 1
24.760, 23.49, N/A, , 2.049, 1
24.780, 23.50, N/A, , 2.051, 1
24.800, 23.53, N/A, , 2.053, 1
24.820, 23.58, N/A, , 2.055, 1
24.840, 23.61, N/A, , 2.057, 1
24.860, 23.61, N/A, , 2.057, 1
24.880, 23.62, N/A, , 2.059, 1
24.900, 23.63, N/A, , 2.061, 1
24.920, 23.65, N/A, , 2.062, 1
24.940, 23.67, N/A, , 2.064, 1
24.960, 23.69, N/A, , 2.066, 1
24.980, 23.74, N/A, , 2.067, 1
25.000, 23.75, N/A, , 2.069, 1
25.020, 23.77, N/A, , 2.071, 1
25.040, 23.80, N/A, , 2.073, 1
25.060, 23.83, N/A, , 2.074, 1
25.080, 23.84, N/A, , 2.076, 1
25.100, 23.88, N/A, , 2.078, 1
25.120, 23.88, N/A, , 2.079, 1
25.140, 23.92, N/A, , 2.080, 1
25.160, 23.94, N/A, , 2.083, 1
25.180, 23.96, N/A, , 2.083, 1
25.200, 23.95, N/A, , 2.085, 1
