

Time (sec), Load (N), Stress (KPa), Strain (mm), Position (mm), Cycle
123.880, 2.09, 5, , 3.302, 1
123.900, 2.08, 5, , 3.302, 1
123.920, 2.09, 6, , 3.302, 1
123.940, 2.08, 5, , 3.302, 1
123.960, 2.05, 5, , 3.302, 1
123.980, 2.07, 5, , 3.302, 1
124.000, 2.07, 5, , 3.302, 1
124.020, 2.08, 5, , 3.302, 1
124.040, 2.09, 5, , 3.302, 1
124.060, 2.06, 5, , 3.302, 1
124.080, 2.10, 6, , 3.302, 1
124.100, 2.08, 5, , 3.302, 1
124.120, 2.08, 5, , 3.302, 1
124.140, 2.05, 5, , 3.302, 1
124.160, 2.07, 5, , 3.302, 1
124.180, 2.09, 5, , 3.302, 1
124.200, 2.08, 5, , 3.302, 1
124.220, 2.08, 5, , 3.302, 1
124.240, 2.06, 5, , 3.302, 1
124.260, 2.09, 5, , 3.302, 1
124.280, 2.06, 5, , 3.302, 1
124.300, 2.01, 5, , 3.302, 1
124.320, 2.03, 5, , 3.302, 1
124.340, 2.07, 5, , 3.302, 1
124.360, 2.07, 5, , 3.302, 1
124.380, 2.08, 5, , 3.302, 1
124.400, 2.07, 5, , 3.302, 1
124.420, 2.06, 5, , 3.302, 1
124.440, 2.08, 5, , 3.302, 1
124.460, 2.08, 5, , 3.302, 1
124.480, 2.18, 6, , 3.302, 1
124.500, 2.08, 5, , 3.302, 1
124.520, 2.27, 6, , 3.302, 1
124.540, 2.14, 6, , 3.302, 1
124.560, 2.46, 6, , 3.302, 1
124.580, 2.46, 6, , 3.302, 1
124.600, 2.17, 6, , 3.302, 1
124.620, 2.31, 6, , 3.302, 1
124.640, 2.19, 6, , 3.302, 1
124.660, 2.23, 6, , 3.302, 1
124.680, 2.56, 7, , 3.302, 1
124.700, 2.56, 7, , 3.302, 1
124.720, 2.32, 6, , 3.302, 1
124.740, 2.15, 6, , 3.302, 1
124.760, 2.13, 6, , 3.302, 1
124.780, 2.27, 6, , 3.302, 1
124.800, 2.37, 6, , 3.302, 1
124.820, 2.13, 6, , 3.302, 1
124.840, 2.13, 6, , 3.302, 1
124.860, 2.12, 6, , 3.302, 1
124.880, 2.11, 6, , 3.302, 1
124.900, 2.10, 6, , 3.302, 1
124.920, 2.06, 5, , 3.302, 1
124.940, 2.10, 6, , 3.302, 1
124.960, 2.04, 5, , 3.302, 1
124.980, 2.09, 6, , 3.302, 1
125.000, 2.08, 5, , 3.302, 1
125.020, 2.05, 5, , 3.302, 1
125.040, 2.08, 5, , 3.302, 1
125.060, 2.40, 6, , 3.302, 1
125.080, 2.08, 5, , 3.302, 1
125.100, 2.17, 6, , 3.302, 1
125.120, 2.59, 7, , 3.302, 1
125.140, 2.73, 7, , 3.302, 1
125.160, 2.52, 7, , 3.302, 1
125.180, 2.13, 6, , 3.302, 1
125.200, 2.10, 6, , 3.302, 1
125.220, 2.10, 6, , 3.302, 1
125.240, 2.10, 6, , 3.302, 1
125.260, 2.07, 5, , 3.302, 1
125.280, 2.11, 6, , 3.302, 1
125.300, 2.08, 5, , 3.302, 1
125.320, 2.12, 6, , 3.302, 1
125.340, 2.07, 5, , 3.302, 1
125.360, 2.12, 6, , 3.302, 1
125.380, 2.08, 5, , 3.302, 1
125.400, 2.12, 6, , 3.302, 1
125.420, 2.22, 6, , 3.302, 1
125.440, 2.10, 6, , 3.302, 1
125.460, 2.13, 6, , 3.302, 1
125.480, 2.16, 6, , 3.302, 1
125.500, 2.12, 6, , 3.302, 1
125.520, 2.11, 6, , 3.302, 1
125.540, 2.11, 6, , 3.302, 1
125.560, 2.13, 6, , 3.302, 1
125.580, 2.09, 6, , 3.302, 1
125.600, 2.08, 5, , 3.302, 1
125.620, 2.08, 5, , 3.302, 1
125.640, 2.10, 6, , 3.302, 1
125.660, 2.07, 5, , 3.302, 1
125.680, 2.08, 5, , 3.302, 1
125.700, 2.10, 6, , 3.302, 1
125.720, 2.09, 6, , 3.302, 1
125.740, 2.08, 5, , 3.302, 1
125.760, 2.08, 5, , 3.302, 1
125.780, 2.09, 5, , 3.302, 1
125.800, 2.07, 5, , 3.302, 1
125.820, 2.10, 6, , 3.302, 1
125.840, 2.09, 5, , 3.302, 1
125.860, 2.08, 5, , 3.302, 1
125.880, 2.09, 5, , 3.302, 1
125.900, 2.10, 6, , 3.302, 1
125.920, 2.06, 5, , 3.302, 1
125.940, 2.09, 5, , 3.302, 1
125.960, 2.08, 5, , 3.302, 1
125.980, 2.09, 5, , 3.302, 1
126.000, 2.11, 6, , 3.302, 1
126.020, 2.08, 5, , 3.302, 1
126.040, 2.08, 5, , 3.302, 1
126.060, 2.08, 5, , 3.302, 1
126.080, 2.09, 5, , 3.302, 1
126.100, 2.07, 5, , 3.302, 1
126.120, 2.08, 5, , 3.302, 1
126.140, 2.05, 5, , 3.302, 1
126.160, 2.08, 5, , 3.302, 1
126.180, 2.08, 5, , 3.302, 1
126.200, 2.08, 5, , 3.302, 1
126.220, 2.08, 5, , 3.302, 1
126.240, 2.08, 5, , 3.302, 1
126.260, 2.06, 5, , 3.302, 1
126.280, 2.07, 5, , 3.302, 1
126.300, 2.08, 5, , 3.302, 1
126.320, 2.07, 5, , 3.302, 1
126.340, 2.08, 5, , 3.302, 1
126.360, 2.06, 5, , 3.302, 1
126.380, 2.26, 6, , 3.302, 1
126.400, 2.07, 5, , 3.302, 1
126.420, 2.09, 6, , 3.302, 1
126.440, 2.06, 5, , 3.302, 1
126.460, 2.07, 5, , 3.302, 1
126.480, 2.08, 5, , 3.302, 1
126.500, 2.07, 5, , 3.302, 1
126.520, 2.09, 6, , 3.302, 1
126.540, 2.09, 5, , 3.302, 1
126.560, 2.07, 5, , 3.302, 1
126.580, 2.08, 5, , 3.302, 1
126.600, 2.06, 5, , 3.302, 1
126.620, 2.07, 5, , 3.302, 1
126.640, 2.06, 5, , 3.302, 1
126.660, 2.07, 5, , 3.302, 1
126.680, 2.06, 5, , 3.302, 1
126.700, 2.05, 5, , 3.302, 1
126.720, 2.08, 5, , 3.302, 1
126.740, 2.07, 5, , 3.302, 1
126.760, 2.08, 5, , 3.302, 1
126.780, 2.05, 5, , 3.302, 1
126.800, 2.07, 5, , 3.302, 1
126.820, 2.05, 5, , 3.302, 1
126.840, 2.07, 5, , 3.302, 1
126.860, 2.05, 5, , 3.302, 1
126.880, 2.07, 5, , 3.302, 1
126.900, 2.06, 5, , 3.302, 1
126.920, 2.07, 5, , 3.302, 1
126.940, 2.05, 5, , 3.302, 1
126.960, 2.06, 5, , 3.302, 1
126.980, 2.05, 5, , 3.302, 1
127.000, 2.07, 5, , 3.302, 1
127.020, 2.05, 5, , 3.302, 1
127.040, 2.07, 5, , 3.302, 1
127.060, 2.04, 5, , 3.302, 1
127.080, 2.06, 5, , 3.302, 1
127.100, 2.06, 5, , 3.302, 1
127.120, 2.06, 5, , 3.302, 1
127.140, 2.06, 5, , 3.302, 1
127.160, 2.06, 5, , 3.302, 1
127.180, 2.08, 5, , 3.302, 1
127.200, 2.08, 5, , 3.302, 1
127.220, 2.07, 5, , 3.302, 1
127.240, 2.06, 5, , 3.302, 1
127.260, 2.07, 5, , 3.302, 1
127.280, 2.07, 5, , 3.302, 1
127.300, 2.07, 5, , 3.302, 1
127.320, 2.06, 5, , 3.302, 1
127.340, 2.07, 5, , 3.302, 1
127.360, 2.06, 5, , 3.302, 1
127.380, 2.07, 5, , 3.302, 1
127.400, 2.06, 5, , 3.302, 1
127.420, 2.06, 5, , 3.302, 1
127.440, 2.05, 5, , 3.302, 1
127.460, 2.07, 5, , 3.302, 1
127.480, 2.06, 5, , 3.302, 1
127.500, 2.06, 5, , 3.302, 1
127.520, 2.05, 5, , 3.302, 1
127.540, 2.05, 5, , 3.302, 1
127.560, 2.07, 5, , 3.302, 1
127.580, 2.07, 5, , 3.302, 1
127.600, 2.05, 5, , 3.302, 1
127.620, 2.05, 5, , 3.302, 1
127.640, 2.08, 5, , 3.302, 1
127.660, 2.06, 5, , 3.302, 1
127.680, 2.07, 5, , 3.302, 1
127.700, 2.06, 5, , 3.302, 1
127.720, 2.08, 5, , 3.302, 1
127.740, 2.04, 5, , 3.302, 1
127.760, 2.07, 5, , 3.302, 1
127.780, 2.06, 5, , 3.302, 1
127.800, 2.08, 5, , 3.302, 1
127.820, 2.04, 5, , 3.302, 1
127.840, 2.07, 5, , 3.302, 1
127.860, 2.05, 5, , 3.302, 1
127.880, 2.07, 5, , 3.302, 1
127.900, 2.05, 5, , 3.302, 1
127.920, 2.08, 5, , 3.302, 1
127.940, 2.06, 5, , 3.302, 1
127.960, 2.03, 5, , 3.302, 1
127.980, 2.07, 5, , 3.302, 1
128.000, 2.05, 5, , 3.302, 1
128.020, 2.06, 5, , 3.302, 1
128.040, 2.07, 5, , 3.302, 1
128.060, 2.07, 5, , 3.302, 1
128.080, 2.03, 5, , 3.302, 1
128.100, 2.05, 5, , 3.302, 1
128.120, 2.05, 5, , 3.302, 1
128.140, 2.07, 5, , 3.302, 1
128.160, 2.06, 5, , 3.302, 1
128.180, 2.08, 5, , 3.302, 1
128.200, 2.09, 6, , 3.302, 1
128.220, 2.07, 5, , 3.302, 1
128.240, 2.05, 5, , 3.302, 1
128.260, 2.07, 5, , 3.302, 1
128.280, 2.05, 5, , 3.302, 1
128.300, 2.07, 5, , 3.302, 1
128.320, 2.06, 5, , 3.302, 1
128.340, 2.05, 5, , 3.302, 1
128.360, 2.06, 5, , 3.302, 1
128.380, 2.08, 5, , 3.302, 1
128.400, 2.06, 5, , 3.302, 1
128.420, 2.06, 5, , 3.302, 1
128.440, 2.07, 5, , 3.302, 1
128.460, 2.03, 5, , 3.302, 1
128.480, 2.07, 5, , 3.302, 1
128.500, 2.04, 5, , 3.302, 1
128.520, 2.06, 5, , 3.302, 1
128.540, 2.05, 5, , 3.302, 1
128.560, 2.08, 5, , 3.302, 1
128.580, 2.05, 5, , 3.302, 1
128.600, 2.05, 5, , 3.302, 1
128.620, 2.05, 5, , 3.302, 1
128.640, 2.06, 5, , 3.302, 1
128.660, 2.05, 5, , 3.302, 1
128.680, 2.06, 5, , 3.302, 1
128.700, 2.06, 5, , 3.302, 1
128.720, 2.06, 5, , 3.302, 1
128.740, 2.06, 5, , 3.302, 1
128.760, 2.06, 5, , 3.302, 1
128.780, 2.06, 5, , 3.302, 1
128.800, 2.04, 5, , 3.302, 1
128.820, 2.05, 5, , 3.302, 1
128.840, 2.04, 5, , 3.302, 1
128.860, 2.06, 5, , 3.302, 1
128.880, 2.03, 5, , 3.302, 1
128.900, 2.06, 5, , 3.302, 1
128.920, 2.04, 5, , 3.302, 1
128.940, 2.05, 5, , 3.302, 1
128.960, 2.05, 5, , 3.302, 1
128.980, 2.05, 5, , 3.302, 1
129.000, 2.05, 5, , 3.302, 1
129.020, 2.05, 5, , 3.302, 1
129.040, 2.06, 5, , 3.302, 1
129.060, 2.05, 5, , 3.302, 1
129.080, 2.04, 5, , 3.302, 1
129.100, 2.05, 5, , 3.302, 1
129.120, 2.07, 5, , 3.302, 1
129.140, 2.04, 5, , 3.302, 1
129.160, 2.05, 5, , 3.302, 1
129.180, 2.03, 5, , 3.302, 1
129.200, 2.06, 5, , 3.302, 1
129.220, 2.04, 5, , 3.302, 1
129.240, 2.05, 5, , 3.302, 1
129.260, 2.05, 5, , 3.302, 1
129.280, 2.06, 5, , 3.302, 1
129.300, 2.04, 5, , 3.302, 1
129.320, 2.05, 5, , 3.302, 1
129.340, 2.02, 5, , 3.302, 1
129.360, 2.06, 5, , 3.302, 1
129.380, 2.04, 5, , 3.302, 1
129.400, 2.06, 5, , 3.302, 1
129.420, 2.04, 5, , 3.302, 1
129.440, 2.03, 5, , 3.302, 1
129.460, 2.04, 5, , 3.302, 1
129.480, 2.06, 5, , 3.302, 1
129.500, 2.04, 5, , 3.302, 1
129.520, 2.04, 5, , 3.302, 1
129.540, 2.05, 5, , 3.302, 1
129.560, 2.03, 5, , 3.302, 1
129.580, 2.05, 5, , 3.302, 1
129.600, 2.04, 5, , 3.302, 1
129.620, 2.06, 5, , 3.302, 1
129.640, 2.02, 5, , 3.302, 1
129.660, 2.07, 5, , 3.302, 1
129.680, 2.05, 5, , 3.302, 1
129.700, 2.04, 5, , 3.302, 1
129.720, 2.05, 5, , 3.302, 1
129.740, 2.05, 5, , 3.302, 1
129.760, 2.03, 5, , 3.302, 1
129.780, 2.06, 5, , 3.302, 1
129.800, 2.06, 5, , 3.302, 1
129.820, 2.06, 5, , 3.302, 1
129.840, 2.05, 5, , 3.302, 1
129.860, 2.05, 5, , 3.302, 1
129.880, 2.05, 5, , 3.302, 1
129.900, 2.04, 5, , 3.302, 1
129.920, 2.05, 5, , 3.302, 1
129.940, 2.04, 5, , 3.302, 1
129.960, 2.05, 5, , 3.302, 1
129.980, 2.03, 5, , 3.302, 1
130.000, 2.06, 5, , 3.302, 1
130.020, 2.03, 5, , 3.302, 1
130.040, 2.04, 5, , 3.302, 1
130.060, 2.01, 5, , 3.302, 1
130.080, 2.05, 5, , 3.302, 1
130.100, 2.05, 5, , 3.302, 1
130.120, 2.04, 5, , 3.302, 1
130.140, 2.04, 5, , 3.302, 1
130.160, 2.04, 5, , 3.302, 1
130.180, 2.02, 5, , 3.302, 1
130.200, 2.04, 5, , 3.302, 1
130.220, 2.03, 5, , 3.302, 1
130.240, 2.05, 5, , 3.302, 1
130.260, 2.04, 5, , 3.302, 1
130.280, 2.05, 5, , 3.302, 1
130.300, 2.04, 5, , 3.302, 1
130.320, 2.03, 5, , 3.302, 1
130.340, 2.05, 5, , 3.302, 1
130.360, 2.04, 5, , 3.302, 1
130.380, 2.03, 5, , 3.302, 1
130.400, 2.04, 5, , 3.302, 1
130.420, 2.04, 5, , 3.302, 1
130.440, 2.04, 5, , 3.302, 1
130.460, 2.04, 5, , 3.302, 1
130.480, 2.02, 5, , 3.302, 1
130.500, 2.02, 5, , 3.302, 1
130.520, 2.02, 5, , 3.302, 1
130.540, 2.05, 5, , 3.302, 1
130.560, 2.02, 5, , 3.302, 1
130.580, 2.02, 5, , 3.302, 1
130.600, 2.04, 5, , 3.302, 1
130.620, 2.04, 5, , 3.302, 1
130.640, 2.02, 5, , 3.302, 1
130.660, 2.05, 5, , 3.302, 1
130.680, 2.03, 5, , 3.302, 1
130.700, 2.03, 5, , 3.302, 1
130.720, 2.03, 5, , 3.302, 1
130.740, 2.03, 5, , 3.302, 1
130.760, 2.04, 5, , 3.302, 1
130.780, 2.02, 5, , 3.302, 1
130.800, 2.03, 5, , 3.302, 1
130.820, 2.03, 5, , 3.302, 1
130.840, 2.04, 5, , 3.302, 1
130.860, 2.02, 5, , 3.302, 1
130.880, 2.04, 5, , 3.302, 1
130.900, 2.04, 5, , 3.302, 1
130.920, 2.03, 5, , 3.302, 1
130.940, 2.04, 5, , 3.302, 1
130.960, 2.02, 5, , 3.302, 1
130.980, 2.04, 5, , 3.302, 1
131.000, 2.03, 5, , 3.302, 1
131.020, 2.06, 5, , 3.302, 1
131.040, 2.03, 5, , 3.302, 1
131.060, 2.03, 5, , 3.302, 1
131.080, 2.03, 5, , 3.302, 1
131.100, 2.04, 5, , 3.302, 1
131.120, 2.01, 5, , 3.302, 1
131.140, 2.03, 5, , 3.302, 1
131.160, 2.02, 5, , 3.302, 1
131.180, 2.02, 5, , 3.302, 1
131.200, 2.04, 5, , 3.302, 1
131.220, 2.03, 5, , 3.302, 1
131.240, 2.04, 5, , 3.302, 1
131.260, 2.03, 5, , 3.302, 1
131.280, 2.01, 5, , 3.302, 1
131.300, 2.03, 5, , 3.302, 1
131.320, 2.04, 5, , 3.302, 1
131.340, 2.02, 5, , 3.302, 1
131.360, 2.03, 5, , 3.302, 1
131.380, 2.01, 5, , 3.302, 1
131.400, 2.03, 5, , 3.302, 1
131.420, 2.01, 5, , 3.302, 1
131.440, 2.04, 5, , 3.302, 1
131.460, 2.03, 5, , 3.302, 1
131.480, 2.03, 5, , 3.302, 1
131.500, 2.02, 5, , 3.302, 1
131.520, 2.04, 5, , 3.302, 1
131.540, 2.01, 5, , 3.302, 1
131.560, 2.03, 5, , 3.302, 1
131.580, 2.04, 5, , 3.302, 1
131.600, 2.03, 5, , 3.302, 1
131.620, 2.04, 5, , 3.302, 1
131.640, 2.04, 5, , 3.302, 1
131.660, 2.03, 5, , 3.302, 1
131.680, 2.02, 5, , 3.302, 1
131.700, 2.03, 5, , 3.302, 1
131.720, 2.02, 5, , 3.302, 1
131.740, 2.02, 5, , 3.302, 1
131.760, 2.02, 5, , 3.302, 1
131.780, 2.02, 5, , 3.302, 1
131.800, 2.04, 5, , 3.302, 1
131.820, 2.04, 5, , 3.302, 1
131.840, 2.03, 5, , 3.302, 1
131.860, 2.03, 5, , 3.302, 1
131.880, 2.02, 5, , 3.302, 1
131.900, 2.02, 5, , 3.302, 1
131.920, 1.99, 5, , 3.302, 1
131.940, 2.03, 5, , 3.302, 1
131.960, 2.02, 5, , 3.302, 1
131.980, 2.04, 5, , 3.302, 1
132.000, 2.01, 5, , 3.302, 1
132.020, 2.04, 5, , 3.302, 1
132.040, 2.01, 5, , 3.302, 1
132.060, 2.03, 5, , 3.302, 1
132.080, 2.03, 5, , 3.302, 1
132.100, 2.03, 5, , 3.302, 1
132.120, 1.99, 5, , 3.302, 1
132.140, 2.02, 5, , 3.302, 1
132.160, 2.01, 5, , 3.302, 1
132.180, 2.01, 5, , 3.302, 1
132.200, 1.99, 5, , 3.302, 1
132.220, 2.03, 5, , 3.302, 1
132.240, 2.02, 5, , 3.302, 1
132.260, 2.01, 5, , 3.302, 1
132.280, 2.01, 5, , 3.302, 1
132.300, 2.01, 5, , 3.302, 1
132.320, 2.02, 5, , 3.302, 1
132.340, 2.01, 5, , 3.302, 1
132.360, 2.02, 5, , 3.302, 1
132.380, 2.02, 5, , 3.302, 1
132.400, 2.04, 5, , 3.302, 1
132.420, 2.00, 5, , 3.302, 1
132.440, 2.02, 5, , 3.302, 1
132.460, 2.00, 5, , 3.302, 1
132.480, 2.02, 5, , 3.302, 1
132.500, 2.00, 5, , 3.302, 1
132.520, 2.02, 5, , 3.302, 1
132.540, 2.01, 5, , 3.302, 1
132.560, 2.00, 5, , 3.302, 1
132.580, 2.02, 5, , 3.302, 1
132.600, 2.02, 5, , 3.302, 1
132.620, 2.04, 5, , 3.302, 1
132.640, 2.01, 5, , 3.302, 1
132.660, 2.03, 5, , 3.302, 1
132.680, 2.02, 5, , 3.302, 1
132.700, 2.01, 5, , 3.302, 1
132.720, 2.01, 5, , 3.302, 1
132.740, 2.02, 5, , 3.302, 1
132.760, 2.01, 5, , 3.302, 1
132.780, 2.03, 5, , 3.302, 1
132.800, 1.99, 5, , 3.302, 1
132.820, 2.02, 5, , 3.302, 1
132.840, 2.03, 5, , 3.302, 1
132.860, 2.03, 5, , 3.302, 1
132.880, 2.00, 5, , 3.302, 1
132.900, 2.00, 5, , 3.302, 1
132.920, 2.01, 5, , 3.302, 1
132.940, 2.02, 5, , 3.302, 1
132.960, 2.03, 5, , 3.302, 1
132.980, 2.04, 5, , 3.302, 1
133.000, 2.01, 5, , 3.302, 1
133.020, 2.00, 5, , 3.302, 1
133.040, 2.01, 5, , 3.302, 1
133.060, 2.01, 5, , 3.302, 1
133.080, 2.03, 5, , 3.302, 1
133.100, 2.02, 5, , 3.302, 1
133.120, 2.02, 5, , 3.302, 1
133.140, 2.01, 5, , 3.302, 1
133.160, 2.02, 5, , 3.302, 1
133.180, 2.00, 5, , 3.302, 1
133.200, 2.03, 5, , 3.302, 1
133.220, 2.01, 5, , 3.302, 1
133.240, 2.00, 5, , 3.302, 1
133.260, 2.01, 5, , 3.302, 1
133.280, 2.01, 5, , 3.302, 1
133.300, 2.00, 5, , 3.302, 1
133.320, 2.01, 5, , 3.302, 1
133.340, 2.02, 5, , 3.302, 1
133.360, 2.02, 5, , 3.302, 1
133.380, 2.01, 5, , 3.302, 1
133.400, 2.00, 5, , 3.302, 1
133.420, 2.03, 5, , 3.302, 1
133.440, 2.00, 5, , 3.302, 1
133.460, 2.01, 5, , 3.302, 1
133.480, 2.00, 5, , 3.302, 1
133.500, 2.02, 5, , 3.302, 1
133.520, 2.01, 5, , 3.302, 1
133.540, 2.03, 5, , 3.302, 1
133.560, 2.01, 5, , 3.302, 1
133.580, 2.02, 5, , 3.302, 1
133.600, 2.01, 5, , 3.302, 1
133.620, 2.00, 5, , 3.302, 1
133.640, 1.96, 5, , 3.302, 1
133.660, 2.09, 5, , 3.302, 1
133.680, 2.04, 5, , 3.302, 1
133.700, 1.91, 5, , 3.302, 1
133.720, 2.14, 6, , 3.302, 1
133.740, 1.93, 5, , 3.302, 1
133.760, 2.13, 6, , 3.302, 1
133.780, 1.88, 5, , 3.302, 1
133.800, 2.08, 5, , 3.302, 1
133.820, 1.98, 5, , 3.302, 1
133.840, 2.07, 5, , 3.302, 1
133.860, 1.92, 5, , 3.302, 1
133.880, 2.07, 5, , 3.302, 1
133.900, 1.99, 5, , 3.302, 1
133.920, 2.07, 5, , 3.302, 1
133.940, 1.97, 5, , 3.302, 1
133.960, 2.04, 5, , 3.302, 1
133.980, 2.00, 5, , 3.302, 1
134.000, 2.05, 5, , 3.302, 1
134.020, 1.96, 5, , 3.302, 1
134.040, 2.04, 5, , 3.302, 1
134.060, 1.99, 5, , 3.302, 1
134.080, 2.02, 5, , 3.302, 1
134.100, 1.99, 5, , 3.302, 1
134.120, 2.02, 5, , 3.302, 1
134.140, 2.00, 5, , 3.302, 1
134.160, 2.00, 5, , 3.302, 1
134.180, 2.01, 5, , 3.302, 1
134.200, 2.01, 5, , 3.302, 1
134.220, 2.01, 5, , 3.302, 1
134.240, 2.00, 5, , 3.302, 1
134.260, 2.02, 5, , 3.302, 1
134.280, 2.00, 5, , 3.302, 1
134.300, 2.02, 5, , 3.302, 1
134.320, 2.00, 5, , 3.302, 1
134.340, 2.02, 5, , 3.302, 1
134.360, 2.03, 5, , 3.302, 1
134.380, 2.01, 5, , 3.302, 1
134.400, 2.06, 5, , 3.302, 1
134.420, 2.09, 6, , 3.302, 1
134.440, 2.01, 5, , 3.302, 1
134.460, 2.01, 5, , 3.302, 1
134.480, 2.00, 5, , 3.302, 1
134.500, 2.00, 5, , 3.302, 1
134.520, 1.99, 5, , 3.302, 1
134.540, 2.01, 5, , 3.302, 1
134.560, 2.01, 5, , 3.302, 1
134.580, 2.01, 5, , 3.302, 1
134.600, 2.00, 5, , 3.302, 1
134.620, 1.99, 5, , 3.302, 1
134.640, 2.00, 5, , 3.302, 1
134.660, 2.01, 5, , 3.302, 1
134.680, 2.00, 5, , 3.302, 1
134.700, 2.00, 5, , 3.302, 1
134.720, 2.04, 5, , 3.302, 1
134.740, 1.99, 5, , 3.302, 1
134.760, 1.98, 5, , 3.302, 1
134.780, 1.99, 5, , 3.302, 1
134.800, 2.01, 5, , 3.302, 1
134.820, 2.00, 5, , 3.302, 1
134.840, 2.00, 5, , 3.302, 1
134.860, 2.00, 5, , 3.302, 1
134.880, 2.01, 5, , 3.302, 1
134.900, 2.00, 5, , 3.302, 1
134.920, 1.98, 5, , 3.302, 1
134.940, 2.00, 5, , 3.302, 1
134.960, 1.99, 5, , 3.302, 1
134.980, 2.01, 5, , 3.302, 1
135.000, 1.99, 5, , 3.302, 1
135.020, 1.98, 5, , 3.302, 1
135.040, 2.00, 5, , 3.302, 1
135.060, 2.01, 5, , 3.302, 1
135.080, 1.98, 5, , 3.302, 1
135.100, 2.01, 5, , 3.302, 1
135.120, 2.00, 5, , 3.302, 1
135.140, 2.00, 5, , 3.302, 1
135.160, 1.99, 5, , 3.302, 1
135.180, 2.01, 5, , 3.302, 1
135.200, 1.98, 5, , 3.302, 1
135.220, 1.99, 5, , 3.302, 1
135.240, 2.00, 5, , 3.302, 1
135.260, 2.01, 5, , 3.302, 1
135.280, 2.00, 5, , 3.302, 1
135.300, 2.00, 5, , 3.302, 1
135.320, 2.01, 5, , 3.302, 1
135.340, 1.99, 5, , 3.302, 1
135.360, 1.99, 5, , 3.302, 1
135.380, 1.99, 5, , 3.302, 1
135.400, 2.02, 5, , 3.302, 1
135.420, 2.00, 5, , 3.302, 1
135.440, 1.99, 5, , 3.302, 1
135.460, 1.96, 5, , 3.302, 1
135.480, 2.00, 5, , 3.302, 1
135.500, 2.00, 5, , 3.302, 1
135.520, 2.00, 5, , 3.302, 1
135.540, 1.98, 5, , 3.302, 1
135.560, 2.01, 5, , 3.302, 1
135.580, 1.97, 5, , 3.302, 1
135.600, 1.99, 5, , 3.302, 1
135.620, 2.00, 5, , 3.302, 1
135.640, 1.98, 5, , 3.302, 1
135.660, 1.99, 5, , 3.302, 1
135.680, 1.99, 5, , 3.302, 1
135.700, 1.97, 5, , 3.302, 1
135.720, 1.99, 5, , 3.302, 1
135.740, 2.01, 5, , 3.302, 1
135.760, 1.99, 5, , 3.302, 1
135.780, 1.98, 5, , 3.302, 1
135.800, 2.00, 5, , 3.302, 1
135.820, 2.00, 5, , 3.302, 1
135.840, 1.96, 5, , 3.302, 1
135.860, 2.01, 5, , 3.302, 1
135.880, 1.99, 5, , 3.302, 1
135.900, 2.00, 5, , 3.302, 1
135.920, 1.97, 5, , 3.302, 1
135.940, 2.00, 5, , 3.302, 1
135.960, 1.99, 5, , 3.302, 1
135.980, 2.00, 5, , 3.302, 1
136.000, 1.99, 5, , 3.302, 1
136.020, 1.99, 5, , 3.302, 1
136.040, 2.01, 5, , 3.302, 1
136.060, 2.00, 5, , 3.302, 1
136.080, 1.99, 5, , 3.302, 1
136.100, 2.00, 5, , 3.302, 1
136.120, 1.99, 5, , 3.302, 1
136.140, 2.00, 5, , 3.302, 1
136.160, 1.96, 5, , 3.302, 1
136.180, 1.99, 5, , 3.302, 1
136.200, 2.00, 5, , 3.302, 1
136.220, 2.00, 5, , 3.302, 1
136.240, 2.00, 5, , 3.302, 1
136.260, 2.00, 5, , 3.302, 1
136.280, 1.99, 5, , 3.302, 1
136.300, 2.00, 5, , 3.302, 1
136.320, 2.01, 5, , 3.302, 1
136.340, 1.99, 5, , 3.302, 1
136.360, 2.01, 5, , 3.302, 1
136.380, 1.99, 5, , 3.302, 1
136.400, 2.00, 5, , 3.302, 1
136.420, 1.99, 5, , 3.302, 1
136.440, 1.99, 5, , 3.302, 1
136.460, 1.98, 5, , 3.302, 1
136.480, 2.00, 5, , 3.302, 1
136.500, 2.00, 5, , 3.302, 1
136.520, 2.00, 5, , 3.302, 1
136.540, 2.00, 5, , 3.302, 1
136.560, 1.99, 5, , 3.302, 1
136.580, 2.01, 5, , 3.302, 1
136.600, 2.00, 5, , 3.302, 1
136.620, 2.00, 5, , 3.302, 1
136.640, 1.99, 5, , 3.302, 1
136.660, 2.02, 5, , 3.302, 1
136.680, 1.99, 5, , 3.302, 1
136.700, 2.00, 5, , 3.302, 1
136.720, 2.00, 5, , 3.302, 1
136.740, 1.99, 5, , 3.302, 1
136.760, 1.99, 5, , 3.302, 1
136.780, 1.98, 5, , 3.302, 1
136.800, 1.98, 5, , 3.302, 1
136.820, 2.00, 5, , 3.302, 1
136.840, 2.00, 5, , 3.302, 1
136.860, 1.99, 5, , 3.302, 1
136.880, 2.00, 5, , 3.302, 1
136.900, 2.00, 5, , 3.302, 1
136.920, 2.00, 5, , 3.302, 1
136.940, 1.99, 5, , 3.302, 1
136.960, 2.00, 5, , 3.302, 1
136.980, 1.99, 5, , 3.302, 1
137.000, 2.00, 5, , 3.302, 1
137.020, 1.98, 5, , 3.302, 1
137.040, 1.99, 5, , 3.302, 1
137.060, 1.98, 5, , 3.302, 1
137.080, 1.99, 5, , 3.302, 1
137.100, 1.98, 5, , 3.302, 1
137.120, 1.99, 5, , 3.302, 1
137.140, 2.00, 5, , 3.302, 1
