

Time (sec), Load (N), Stress (KPa), Strain (mm), Position (mm), Cycle
127.800, 39.73, N/A, , 3.308, 1
127.820, 39.74, N/A, , 3.308, 1
127.840, 39.74, N/A, , 3.308, 1
127.860, 39.73, N/A, , 3.308, 1
127.880, 39.74, N/A, , 3.308, 1
127.900, 39.74, N/A, , 3.308, 1
127.920, 39.71, N/A, , 3.308, 1
127.940, 39.74, N/A, , 3.308, 1
127.960, 39.71, N/A, , 3.308, 1
127.980, 39.73, N/A, , 3.308, 1
128.000, 39.74, N/A, , 3.308, 1
128.020, 39.73, N/A, , 3.308, 1
128.040, 39.73, N/A, , 3.308, 1
128.060, 39.74, N/A, , 3.308, 1
128.080, 39.75, N/A, , 3.308, 1
128.100, 39.74, N/A, , 3.308, 1
128.120, 39.75, N/A, , 3.308, 1
128.140, 39.74, N/A, , 3.308, 1
128.160, 39.73, N/A, , 3.308, 1
128.180, 39.74, N/A, , 3.308, 1
128.200, 39.71, N/A, , 3.308, 1
128.220, 39.73, N/A, , 3.308, 1
128.240, 39.73, N/A, , 3.308, 1
128.260, 39.74, N/A, , 3.308, 1
128.280, 39.74, N/A, , 3.308, 1
128.300, 39.73, N/A, , 3.308, 1
128.320, 39.73, N/A, , 3.308, 1
128.340, 39.73, N/A, , 3.308, 1
128.360, 39.74, N/A, , 3.308, 1
128.380, 39.72, N/A, , 3.308, 1
128.400, 39.73, N/A, , 3.308, 1
128.420, 39.74, N/A, , 3.308, 1
128.440, 39.74, N/A, , 3.308, 1
128.460, 39.73, N/A, , 3.308, 1
128.480, 39.73, N/A, , 3.308, 1
128.500, 39.73, N/A, , 3.308, 1
128.520, 39.73, N/A, , 3.308, 1
128.540, 39.73, N/A, , 3.308, 1
128.560, 39.72, N/A, , 3.308, 1
128.580, 39.73, N/A, , 3.308, 1
128.600, 39.73, N/A, , 3.308, 1
128.620, 39.74, N/A, , 3.308, 1
128.640, 39.73, N/A, , 3.308, 1
128.660, 39.74, N/A, , 3.308, 1
128.680, 39.73, N/A, , 3.308, 1
128.700, 39.73, N/A, , 3.308, 1
128.720, 39.72, N/A, , 3.308, 1
128.740, 39.74, N/A, , 3.308, 1
128.760, 39.74, N/A, , 3.308, 1
128.780, 39.73, N/A, , 3.308, 1
128.800, 39.74, N/A, , 3.308, 1
128.820, 39.72, N/A, , 3.308, 1
128.840, 39.75, N/A, , 3.308, 1
128.860, 39.74, N/A, , 3.308, 1
128.880, 39.72, N/A, , 3.308, 1
128.900, 39.73, N/A, , 3.308, 1
128.920, 39.75, N/A, , 3.308, 1
128.940, 39.72, N/A, , 3.308, 1
128.960, 39.72, N/A, , 3.308, 1
128.980, 39.73, N/A, , 3.308, 1
129.000, 39.73, N/A, , 3.308, 1
129.020, 39.72, N/A, , 3.308, 1
129.040, 39.73, N/A, , 3.308, 1
129.060, 39.73, N/A, , 3.308, 1
129.080, 39.74, N/A, , 3.308, 1
129.100, 39.75, N/A, , 3.308, 1
129.120, 39.72, N/A, , 3.308, 1
129.140, 39.71, N/A, , 3.308, 1
129.160, 39.72, N/A, , 3.308, 1
129.180, 39.75, N/A, , 3.308, 1
129.200, 39.74, N/A, , 3.308, 1
129.220, 39.74, N/A, , 3.308, 1
129.240, 39.73, N/A, , 3.308, 1
129.260, 39.73, N/A, , 3.308, 1
129.280, 39.73, N/A, , 3.308, 1
129.300, 39.74, N/A, , 3.308, 1
129.320, 39.71, N/A, , 3.308, 1
129.340, 39.72, N/A, , 3.308, 1
129.360, 39.73, N/A, , 3.308, 1
129.380, 39.72, N/A, , 3.308, 1
129.400, 39.74, N/A, , 3.308, 1
129.420, 39.72, N/A, , 3.308, 1
129.440, 39.72, N/A, , 3.308, 1
129.460, 39.72, N/A, , 3.308, 1
129.480, 39.73, N/A, , 3.308, 1
129.500, 39.73, N/A, , 3.308, 1
129.520, 39.72, N/A, , 3.308, 1
129.540, 39.72, N/A, , 3.308, 1
129.560, 39.73, N/A, , 3.308, 1
129.580, 39.73, N/A, , 3.308, 1
129.600, 39.72, N/A, , 3.308, 1
129.620, 39.73, N/A, , 3.308, 1
129.640, 39.74, N/A, , 3.308, 1
129.660, 39.73, N/A, , 3.308, 1
129.680, 39.73, N/A, , 3.308, 1
129.700, 39.73, N/A, , 3.308, 1
129.720, 39.72, N/A, , 3.308, 1
129.740, 39.71, N/A, , 3.308, 1
129.760, 39.73, N/A, , 3.308, 1
129.780, 39.71, N/A, , 3.308, 1
129.800, 39.69, N/A, , 3.308, 1
129.820, 39.71, N/A, , 3.308, 1
129.840, 39.67, N/A, , 3.308, 1
129.860, 39.71, N/A, , 3.308, 1
129.880, 39.70, N/A, , 3.308, 1
129.900, 39.74, N/A, , 3.308, 1
129.920, 39.60, N/A, , 3.308, 1
129.940, 39.40, N/A, , 3.308, 1
129.960, 39.70, N/A, , 3.308, 1
129.980, 39.70, N/A, , 3.308, 1
130.000, 39.68, N/A, , 3.308, 1
130.020, 39.72, N/A, , 3.308, 1
130.040, 39.73, N/A, , 3.308, 1
130.060, 39.71, N/A, , 3.308, 1
130.080, 39.73, N/A, , 3.308, 1
130.100, 39.71, N/A, , 3.308, 1
130.120, 39.70, N/A, , 3.308, 1
130.140, 39.71, N/A, , 3.308, 1
130.160, 39.73, N/A, , 3.308, 1
130.180, 39.72, N/A, , 3.308, 1
130.200, 39.73, N/A, , 3.308, 1
130.220, 39.71, N/A, , 3.308, 1
130.240, 39.73, N/A, , 3.308, 1
130.260, 39.72, N/A, , 3.308, 1
130.280, 39.74, N/A, , 3.308, 1
130.300, 39.72, N/A, , 3.308, 1
130.320, 39.53, N/A, , 3.308, 1
130.340, 39.64, N/A, , 3.308, 1
130.360, 39.66, N/A, , 3.308, 1
130.380, 39.65, N/A, , 3.308, 1
130.400, 39.71, N/A, , 3.308, 1
130.420, 39.70, N/A, , 3.308, 1
130.440, 39.73, N/A, , 3.308, 1
130.460, 39.69, N/A, , 3.308, 1
130.480, 39.73, N/A, , 3.308, 1
130.500, 39.68, N/A, , 3.308, 1
130.520, 39.66, N/A, , 3.308, 1
130.540, 39.72, N/A, , 3.308, 1
130.560, 39.72, N/A, , 3.308, 1
130.580, 39.67, N/A, , 3.308, 1
130.600, 39.73, N/A, , 3.308, 1
130.620, 39.68, N/A, , 3.308, 1
130.640, 39.71, N/A, , 3.308, 1
130.660, 39.71, N/A, , 3.308, 1
130.680, 39.72, N/A, , 3.308, 1
130.700, 39.73, N/A, , 3.308, 1
130.720, 39.71, N/A, , 3.308, 1
130.740, 39.68, N/A, , 3.308, 1
130.760, 39.72, N/A, , 3.308, 1
130.780, 39.64, N/A, , 3.308, 1
130.800, 39.67, N/A, , 3.308, 1
130.820, 39.69, N/A, , 3.308, 1
130.840, 39.69, N/A, , 3.308, 1
130.860, 39.69, N/A, , 3.308, 1
130.880, 39.70, N/A, , 3.308, 1
130.900, 39.72, N/A, , 3.308, 1
130.920, 39.71, N/A, , 3.308, 1
130.940, 39.72, N/A, , 3.308, 1
130.960, 39.72, N/A, , 3.308, 1
130.980, 39.71, N/A, , 3.308, 1
131.000, 39.73, N/A, , 3.308, 1
131.020, 39.70, N/A, , 3.308, 1
131.040, 39.71, N/A, , 3.308, 1
131.060, 39.73, N/A, , 3.308, 1
131.080, 39.72, N/A, , 3.308, 1
131.100, 39.71, N/A, , 3.308, 1
131.120, 39.72, N/A, , 3.308, 1
131.140, 39.71, N/A, , 3.308, 1
131.160, 39.74, N/A, , 3.308, 1
131.180, 39.73, N/A, , 3.308, 1
131.200, 39.72, N/A, , 3.308, 1
131.220, 39.72, N/A, , 3.308, 1
131.240, 39.72, N/A, , 3.308, 1
131.260, 39.71, N/A, , 3.308, 1
131.280, 39.73, N/A, , 3.308, 1
131.300, 39.75, N/A, , 3.308, 1
131.320, 39.72, N/A, , 3.308, 1
131.340, 39.73, N/A, , 3.308, 1
131.360, 39.73, N/A, , 3.308, 1
131.380, 39.71, N/A, , 3.308, 1
131.400, 39.74, N/A, , 3.308, 1
131.420, 39.73, N/A, , 3.308, 1
131.440, 39.72, N/A, , 3.308, 1
131.460, 39.72, N/A, , 3.308, 1
131.480, 39.73, N/A, , 3.308, 1
131.500, 39.70, N/A, , 3.308, 1
131.520, 39.71, N/A, , 3.308, 1
131.540, 39.72, N/A, , 3.308, 1
131.560, 39.72, N/A, , 3.308, 1
131.580, 39.73, N/A, , 3.308, 1
131.600, 39.71, N/A, , 3.308, 1
131.620, 39.72, N/A, , 3.308, 1
131.640, 39.72, N/A, , 3.308, 1
131.660, 39.71, N/A, , 3.308, 1
131.680, 39.72, N/A, , 3.308, 1
131.700, 39.73, N/A, , 3.308, 1
131.720, 39.72, N/A, , 3.308, 1
131.740, 39.73, N/A, , 3.308, 1
131.760, 39.71, N/A, , 3.308, 1
131.780, 39.71, N/A, , 3.308, 1
131.800, 39.71, N/A, , 3.308, 1
131.820, 39.72, N/A, , 3.308, 1
131.840, 39.73, N/A, , 3.308, 1
131.860, 39.71, N/A, , 3.308, 1
131.880, 39.71, N/A, , 3.308, 1
131.900, 39.72, N/A, , 3.308, 1
131.920, 39.72, N/A, , 3.308, 1
131.940, 39.71, N/A, , 3.308, 1
131.960, 39.71, N/A, , 3.308, 1
131.980, 39.70, N/A, , 3.308, 1
132.000, 39.71, N/A, , 3.308, 1
132.020, 39.72, N/A, , 3.308, 1
132.040, 39.71, N/A, , 3.308, 1
132.060, 39.71, N/A, , 3.308, 1
132.080, 39.72, N/A, , 3.308, 1
132.100, 39.72, N/A, , 3.308, 1
132.120, 39.72, N/A, , 3.308, 1
132.140, 39.70, N/A, , 3.308, 1
132.160, 39.71, N/A, , 3.308, 1
132.180, 39.70, N/A, , 3.308, 1
132.200, 39.71, N/A, , 3.308, 1
132.220, 39.69, N/A, , 3.308, 1
132.240, 39.70, N/A, , 3.308, 1
132.260, 39.69, N/A, , 3.308, 1
132.280, 39.70, N/A, , 3.308, 1
132.300, 39.70, N/A, , 3.308, 1
132.320, 39.68, N/A, , 3.308, 1
132.340, 39.71, N/A, , 3.308, 1
132.360, 39.70, N/A, , 3.308, 1
132.380, 39.72, N/A, , 3.308, 1
132.400, 39.70, N/A, , 3.308, 1
132.420, 39.70, N/A, , 3.308, 1
132.440, 39.72, N/A, , 3.308, 1
132.460, 39.70, N/A, , 3.308, 1
132.480, 39.71, N/A, , 3.308, 1
132.500, 39.71, N/A, , 3.308, 1
132.520, 39.68, N/A, , 3.308, 1
132.540, 39.71, N/A, , 3.308, 1
132.560, 39.69, N/A, , 3.308, 1
132.580, 39.72, N/A, , 3.308, 1
132.600, 39.70, N/A, , 3.308, 1
132.620, 39.69, N/A, , 3.308, 1
132.640, 39.70, N/A, , 3.308, 1
132.660, 39.69, N/A, , 3.308, 1
132.680, 39.69, N/A, , 3.308, 1
132.700, 39.68, N/A, , 3.308, 1
132.720, 39.71, N/A, , 3.308, 1
132.740, 39.71, N/A, , 3.308, 1
132.760, 39.71, N/A, , 3.308, 1
132.780, 39.70, N/A, , 3.308, 1
132.800, 39.71, N/A, , 3.308, 1
132.820, 39.69, N/A, , 3.308, 1
132.840, 39.70, N/A, , 3.308, 1
132.860, 39.71, N/A, , 3.308, 1
132.880, 39.71, N/A, , 3.308, 1
132.900, 39.72, N/A, , 3.308, 1
132.920, 39.71, N/A, , 3.308, 1
132.940, 39.70, N/A, , 3.308, 1
132.960, 39.71, N/A, , 3.308, 1
132.980, 39.70, N/A, , 3.308, 1
133.000, 39.74, N/A, , 3.308, 1
133.020, 39.72, N/A, , 3.308, 1
133.040, 39.71, N/A, , 3.308, 1
133.060, 39.71, N/A, , 3.308, 1
133.080, 39.70, N/A, , 3.308, 1
133.100, 39.71, N/A, , 3.308, 1
133.120, 39.70, N/A, , 3.308, 1
133.140, 39.70, N/A, , 3.308, 1
133.160, 39.70, N/A, , 3.308, 1
133.180, 39.70, N/A, , 3.308, 1
133.200, 39.72, N/A, , 3.308, 1
133.220, 39.71, N/A, , 3.308, 1
133.240, 39.73, N/A, , 3.308, 1
133.260, 39.72, N/A, , 3.308, 1
133.280, 39.71, N/A, , 3.308, 1
133.300, 39.72, N/A, , 3.308, 1
133.320, 39.72, N/A, , 3.308, 1
133.340, 39.71, N/A, , 3.308, 1
133.360, 39.71, N/A, , 3.308, 1
133.380, 39.72, N/A, , 3.308, 1
133.400, 39.72, N/A, , 3.308, 1
133.420, 39.71, N/A, , 3.308, 1
133.440, 39.70, N/A, , 3.308, 1
133.460, 39.71, N/A, , 3.308, 1
133.480, 39.71, N/A, , 3.308, 1
133.500, 39.68, N/A, , 3.308, 1
133.520, 39.68, N/A, , 3.308, 1
133.540, 39.70, N/A, , 3.308, 1
133.560, 39.69, N/A, , 3.308, 1
133.580, 39.67, N/A, , 3.308, 1
133.600, 39.68, N/A, , 3.308, 1
133.620, 39.69, N/A, , 3.308, 1
133.640, 39.70, N/A, , 3.308, 1
133.660, 39.68, N/A, , 3.308, 1
133.680, 39.65, N/A, , 3.308, 1
133.700, 39.67, N/A, , 3.308, 1
133.720, 39.68, N/A, , 3.308, 1
133.740, 39.69, N/A, , 3.308, 1
133.760, 39.67, N/A, , 3.308, 1
133.780, 39.68, N/A, , 3.308, 1
133.800, 39.70, N/A, , 3.308, 1
133.820, 39.70, N/A, , 3.308, 1
133.840, 39.71, N/A, , 3.308, 1
133.860, 39.73, N/A, , 3.308, 1
133.880, 39.70, N/A, , 3.308, 1
133.900, 39.69, N/A, , 3.308, 1
133.920, 39.69, N/A, , 3.308, 1
133.940, 39.68, N/A, , 3.308, 1
133.960, 39.69, N/A, , 3.308, 1
133.980, 39.67, N/A, , 3.308, 1
134.000, 39.71, N/A, , 3.308, 1
134.020, 39.66, N/A, , 3.308, 1
134.040, 39.71, N/A, , 3.308, 1
134.060, 39.70, N/A, , 3.308, 1
134.080, 39.70, N/A, , 3.308, 1
134.100, 39.70, N/A, , 3.308, 1
134.120, 39.70, N/A, , 3.308, 1
134.140, 39.69, N/A, , 3.308, 1
134.160, 39.69, N/A, , 3.308, 1
134.180, 39.69, N/A, , 3.308, 1
134.200, 39.70, N/A, , 3.308, 1
134.220, 39.68, N/A, , 3.308, 1
134.240, 39.69, N/A, , 3.308, 1
134.260, 39.69, N/A, , 3.308, 1
134.280, 39.71, N/A, , 3.308, 1
134.300, 39.70, N/A, , 3.308, 1
134.320, 39.70, N/A, , 3.308, 1
134.340, 39.68, N/A, , 3.308, 1
134.360, 39.71, N/A, , 3.308, 1
134.380, 39.67, N/A, , 3.308, 1
134.400, 39.67, N/A, , 3.308, 1
134.420, 39.68, N/A, , 3.308, 1
134.440, 39.67, N/A, , 3.308, 1
134.460, 39.67, N/A, , 3.308, 1
134.480, 39.70, N/A, , 3.308, 1
134.500, 39.67, N/A, , 3.308, 1
134.520, 39.70, N/A, , 3.308, 1
134.540, 39.71, N/A, , 3.308, 1
134.560, 39.71, N/A, , 3.308, 1
134.580, 39.69, N/A, , 3.308, 1
134.600, 39.70, N/A, , 3.308, 1
134.620, 39.70, N/A, , 3.308, 1
134.640, 39.70, N/A, , 3.308, 1
134.660, 39.70, N/A, , 3.308, 1
134.680, 39.70, N/A, , 3.308, 1
134.700, 39.71, N/A, , 3.308, 1
134.720, 39.71, N/A, , 3.308, 1
134.740, 39.70, N/A, , 3.308, 1
134.760, 39.70, N/A, , 3.308, 1
134.780, 39.71, N/A, , 3.308, 1
134.800, 39.69, N/A, , 3.308, 1
134.820, 39.70, N/A, , 3.308, 1
134.840, 39.70, N/A, , 3.308, 1
134.860, 39.70, N/A, , 3.308, 1
134.880, 39.69, N/A, , 3.308, 1
134.900, 39.71, N/A, , 3.308, 1
134.920, 39.68, N/A, , 3.308, 1
134.940, 39.71, N/A, , 3.308, 1
134.960, 39.70, N/A, , 3.308, 1
134.980, 39.71, N/A, , 3.308, 1
135.000, 39.72, N/A, , 3.308, 1
135.020, 39.71, N/A, , 3.308, 1
135.040, 39.69, N/A, , 3.308, 1
135.060, 39.69, N/A, , 3.308, 1
135.080, 39.71, N/A, , 3.308, 1
135.100, 39.71, N/A, , 3.308, 1
135.120, 39.71, N/A, , 3.308, 1
135.140, 39.68, N/A, , 3.308, 1
135.160, 39.69, N/A, , 3.308, 1
135.180, 39.71, N/A, , 3.308, 1
135.200, 39.70, N/A, , 3.308, 1
135.220, 39.69, N/A, , 3.308, 1
135.240, 39.72, N/A, , 3.308, 1
135.260, 39.69, N/A, , 3.308, 1
135.280, 39.70, N/A, , 3.308, 1
135.300, 39.69, N/A, , 3.308, 1
135.320, 39.68, N/A, , 3.308, 1
135.340, 39.71, N/A, , 3.308, 1
135.360, 39.68, N/A, , 3.308, 1
135.380, 39.69, N/A, , 3.308, 1
135.400, 39.70, N/A, , 3.308, 1
135.420, 39.69, N/A, , 3.308, 1
135.440, 39.69, N/A, , 3.308, 1
135.460, 39.69, N/A, , 3.308, 1
135.480, 39.69, N/A, , 3.308, 1
135.500, 39.70, N/A, , 3.308, 1
135.520, 39.70, N/A, , 3.308, 1
135.540, 39.69, N/A, , 3.308, 1
135.560, 39.69, N/A, , 3.308, 1
135.580, 39.71, N/A, , 3.308, 1
135.600, 39.69, N/A, , 3.308, 1
135.620, 39.71, N/A, , 3.308, 1
135.640, 39.70, N/A, , 3.308, 1
135.660, 39.70, N/A, , 3.308, 1
135.680, 39.71, N/A, , 3.308, 1
135.700, 39.70, N/A, , 3.308, 1
135.720, 39.69, N/A, , 3.308, 1
135.740, 39.70, N/A, , 3.308, 1
135.760, 39.70, N/A, , 3.308, 1
135.780, 39.69, N/A, , 3.308, 1
135.800, 39.70, N/A, , 3.308, 1
135.820, 39.69, N/A, , 3.308, 1
135.840, 39.70, N/A, , 3.308, 1
135.860, 39.69, N/A, , 3.308, 1
135.880, 39.70, N/A, , 3.308, 1
135.900, 39.70, N/A, , 3.308, 1
135.920, 39.69, N/A, , 3.308, 1
135.940, 39.70, N/A, , 3.308, 1
135.960, 39.69, N/A, , 3.308, 1
135.980, 39.71, N/A, , 3.308, 1
136.000, 39.69, N/A, , 3.308, 1
136.020, 39.70, N/A, , 3.308, 1
136.040, 39.70, N/A, , 3.308, 1
136.060, 39.71, N/A, , 3.308, 1
136.080, 39.70, N/A, , 3.308, 1
136.100, 39.70, N/A, , 3.308, 1
136.120, 39.70, N/A, , 3.308, 1
136.140, 39.71, N/A, , 3.308, 1
136.160, 39.71, N/A, , 3.308, 1
136.180, 39.69, N/A, , 3.308, 1
136.200, 39.71, N/A, , 3.308, 1
136.220, 39.71, N/A, , 3.308, 1
136.240, 39.68, N/A, , 3.308, 1
136.260, 39.70, N/A, , 3.308, 1
136.280, 39.71, N/A, , 3.308, 1
136.300, 39.69, N/A, , 3.308, 1
136.320, 39.69, N/A, , 3.308, 1
136.340, 39.70, N/A, , 3.308, 1
136.360, 39.67, N/A, , 3.308, 1
136.380, 39.69, N/A, , 3.308, 1
136.400, 39.69, N/A, , 3.308, 1
136.420, 39.68, N/A, , 3.308, 1
136.440, 39.70, N/A, , 3.308, 1
136.460, 39.70, N/A, , 3.308, 1
136.480, 39.70, N/A, , 3.308, 1
136.500, 39.69, N/A, , 3.308, 1
136.520, 39.68, N/A, , 3.308, 1
136.540, 39.65, N/A, , 3.308, 1
136.560, 39.68, N/A, , 3.308, 1
136.580, 39.69, N/A, , 3.308, 1
136.600, 39.70, N/A, , 3.308, 1
136.620, 39.69, N/A, , 3.308, 1
136.640, 39.70, N/A, , 3.308, 1
136.660, 39.70, N/A, , 3.308, 1
136.680, 39.71, N/A, , 3.308, 1
136.700, 39.69, N/A, , 3.308, 1
136.720, 39.69, N/A, , 3.308, 1
136.740, 39.68, N/A, , 3.308, 1
136.760, 39.69, N/A, , 3.308, 1
136.780, 39.69, N/A, , 3.308, 1
136.800, 39.68, N/A, , 3.308, 1
136.820, 39.70, N/A, , 3.308, 1
136.840, 39.69, N/A, , 3.308, 1
136.860, 39.68, N/A, , 3.308, 1
136.880, 39.68, N/A, , 3.308, 1
136.900, 39.70, N/A, , 3.308, 1
136.920, 39.70, N/A, , 3.308, 1
136.940, 39.69, N/A, , 3.308, 1
136.960, 39.68, N/A, , 3.308, 1
136.980, 39.69, N/A, , 3.308, 1
137.000, 39.70, N/A, , 3.308, 1
137.020, 39.69, N/A, , 3.308, 1
137.040, 39.68, N/A, , 3.308, 1
137.060, 39.68, N/A, , 3.308, 1
137.080, 39.69, N/A, , 3.308, 1
137.100, 39.69, N/A, , 3.308, 1
137.120, 39.68, N/A, , 3.308, 1
137.140, 39.67, N/A, , 3.308, 1
137.160, 39.68, N/A, , 3.308, 1
137.180, 39.71, N/A, , 3.308, 1
137.200, 39.69, N/A, , 3.308, 1
137.220, 39.69, N/A, , 3.308, 1
137.240, 39.69, N/A, , 3.308, 1
137.260, 39.69, N/A, , 3.308, 1
137.280, 39.70, N/A, , 3.308, 1
137.300, 39.69, N/A, , 3.308, 1
137.320, 39.67, N/A, , 3.308, 1
137.340, 39.65, N/A, , 3.308, 1
137.360, 39.66, N/A, , 3.308, 1
137.380, 39.69, N/A, , 3.308, 1
137.400, 39.68, N/A, , 3.308, 1
137.420, 39.70, N/A, , 3.308, 1
137.440, 39.71, N/A, , 3.308, 1
137.460, 39.70, N/A, , 3.308, 1
137.480, 39.69, N/A, , 3.308, 1
137.500, 39.69, N/A, , 3.308, 1
137.520, 39.68, N/A, , 3.308, 1
137.540, 39.69, N/A, , 3.308, 1
137.560, 39.69, N/A, , 3.308, 1
137.580, 39.68, N/A, , 3.308, 1
137.600, 39.69, N/A, , 3.308, 1
137.620, 39.67, N/A, , 3.308, 1
137.640, 39.69, N/A, , 3.308, 1
137.660, 39.68, N/A, , 3.308, 1
137.680, 39.70, N/A, , 3.308, 1
137.700, 39.70, N/A, , 3.308, 1
137.720, 39.69, N/A, , 3.308, 1
137.740, 39.69, N/A, , 3.308, 1
137.760, 39.67, N/A, , 3.308, 1
137.780, 39.68, N/A, , 3.308, 1
137.800, 39.70, N/A, , 3.308, 1
137.820, 39.68, N/A, , 3.308, 1
137.840, 39.67, N/A, , 3.308, 1
137.860, 39.69, N/A, , 3.308, 1
137.880, 39.69, N/A, , 3.308, 1
137.900, 39.69, N/A, , 3.308, 1
137.920, 39.69, N/A, , 3.308, 1
137.940, 39.70, N/A, , 3.308, 1
137.960, 39.71, N/A, , 3.308, 1
137.980, 39.69, N/A, , 3.308, 1
138.000, 39.67, N/A, , 3.308, 1
138.020, 39.69, N/A, , 3.308, 1
138.040, 39.68, N/A, , 3.308, 1
138.060, 39.69, N/A, , 3.308, 1
138.080, 39.69, N/A, , 3.308, 1
138.100, 39.70, N/A, , 3.308, 1
138.120, 39.70, N/A, , 3.308, 1
138.140, 39.68, N/A, , 3.308, 1
138.160, 39.69, N/A, , 3.308, 1
138.180, 39.68, N/A, , 3.308, 1
138.200, 39.69, N/A, , 3.308, 1
138.220, 39.69, N/A, , 3.308, 1
138.240, 39.69, N/A, , 3.308, 1
138.260, 39.70, N/A, , 3.308, 1
138.280, 39.68, N/A, , 3.308, 1
138.300, 39.69, N/A, , 3.308, 1
138.320, 39.69, N/A, , 3.308, 1
138.340, 39.70, N/A, , 3.308, 1
138.360, 39.67, N/A, , 3.308, 1
138.380, 39.70, N/A, , 3.308, 1
138.400, 39.69, N/A, , 3.308, 1
138.420, 39.69, N/A, , 3.308, 1
138.440, 39.70, N/A, , 3.308, 1
138.460, 39.70, N/A, , 3.308, 1
138.480, 39.69, N/A, , 3.308, 1
138.500, 39.71, N/A, , 3.308, 1
138.520, 39.68, N/A, , 3.308, 1
138.540, 39.69, N/A, , 3.308, 1
138.560, 39.67, N/A, , 3.308, 1
138.580, 39.67, N/A, , 3.308, 1
138.600, 39.69, N/A, , 3.308, 1
138.620, 39.68, N/A, , 3.308, 1
138.640, 39.66, N/A, , 3.308, 1
138.660, 39.68, N/A, , 3.308, 1
138.680, 39.66, N/A, , 3.308, 1
138.700, 39.68, N/A, , 3.308, 1
138.720, 39.67, N/A, , 3.308, 1
138.740, 39.68, N/A, , 3.308, 1
138.760, 39.66, N/A, , 3.308, 1
138.780, 39.66, N/A, , 3.308, 1
138.800, 39.67, N/A, , 3.308, 1
138.820, 39.67, N/A, , 3.308, 1
138.840, 39.68, N/A, , 3.308, 1
138.860, 39.68, N/A, , 3.308, 1
138.880, 39.67, N/A, , 3.308, 1
138.900, 39.65, N/A, , 3.308, 1
138.920, 39.66, N/A, , 3.308, 1
138.940, 39.67, N/A, , 3.308, 1
138.960, 39.68, N/A, , 3.308, 1
138.980, 39.68, N/A, , 3.308, 1
139.000, 39.66, N/A, , 3.308, 1
139.020, 39.65, N/A, , 3.308, 1
139.040, 39.68, N/A, , 3.308, 1
139.060, 39.69, N/A, , 3.308, 1
139.080, 39.69, N/A, , 3.308, 1
139.100, 39.68, N/A, , 3.308, 1
139.120, 39.68, N/A, , 3.308, 1
139.140, 39.68, N/A, , 3.308, 1
139.160, 39.69, N/A, , 3.308, 1
139.180, 39.70, N/A, , 3.308, 1
139.200, 39.69, N/A, , 3.308, 1
139.220, 39.68, N/A, , 3.308, 1
139.240, 39.70, N/A, , 3.308, 1
139.260, 39.70, N/A, , 3.308, 1
139.280, 39.67, N/A, , 3.308, 1
139.300, 39.68, N/A, , 3.308, 1
139.320, 39.69, N/A, , 3.308, 1
139.340, 39.68, N/A, , 3.308, 1
139.360, 39.69, N/A, , 3.308, 1
139.380, 39.70, N/A, , 3.308, 1
139.400, 39.69, N/A, , 3.308, 1
139.420, 39.68, N/A, , 3.308, 1
139.440, 39.70, N/A, , 3.308, 1
139.460, 39.68, N/A, , 3.308, 1
139.480, 39.68, N/A, , 3.308, 1
139.500, 39.68, N/A, , 3.308, 1
139.520, 39.68, N/A, , 3.308, 1
139.540, 39.69, N/A, , 3.308, 1
139.560, 39.71, N/A, , 3.308, 1
139.580, 39.69, N/A, , 3.308, 1
139.600, 39.69, N/A, , 3.308, 1
139.620, 39.68, N/A, , 3.308, 1
139.640, 39.70, N/A, , 3.308, 1
139.660, 39.68, N/A, , 3.308, 1
139.680, 39.68, N/A, , 3.308, 1
139.700, 39.71, N/A, , 3.308, 1
139.720, 39.69, N/A, , 3.308, 1
139.740, 39.68, N/A, , 3.308, 1
139.760, 39.67, N/A, , 3.308, 1
139.780, 39.69, N/A, , 3.308, 1
139.800, 39.68, N/A, , 3.308, 1
139.820, 39.69, N/A, , 3.308, 1
139.840, 39.70, N/A, , 3.308, 1
139.860, 39.68, N/A, , 3.308, 1
139.880, 39.68, N/A, , 3.308, 1
139.900, 39.69, N/A, , 3.308, 1
139.920, 39.66, N/A, , 3.308, 1
139.940, 39.68, N/A, , 3.308, 1
139.960, 39.68, N/A, , 3.308, 1
139.980, 39.67, N/A, , 3.308, 1
140.000, 39.68, N/A, , 3.308, 1
140.020, 39.68, N/A, , 3.308, 1
140.040, 39.66, N/A, , 3.308, 1
140.060, 39.67, N/A, , 3.308, 1
140.080, 39.68, N/A, , 3.308, 1
140.100, 39.69, N/A, , 3.308, 1
140.120, 39.68, N/A, , 3.308, 1
140.140, 39.70, N/A, , 3.308, 1
140.160, 39.69, N/A, , 3.308, 1
140.180, 39.68, N/A, , 3.308, 1
140.200, 39.69, N/A, , 3.308, 1
140.220, 39.67, N/A, , 3.308, 1
140.240, 39.68, N/A, , 3.308, 1
140.260, 39.69, N/A, , 3.308, 1
140.280, 39.70, N/A, , 3.308, 1
140.300, 39.67, N/A, , 3.308, 1
140.320, 39.67, N/A, , 3.308, 1
140.340, 39.69, N/A, , 3.308, 1
140.360, 39.69, N/A, , 3.308, 1
140.380, 39.65, N/A, , 3.308, 1
140.400, 39.69, N/A, , 3.308, 1
140.420, 39.69, N/A, , 3.308, 1
140.440, 39.67, N/A, , 3.308, 1
140.460, 39.69, N/A, , 3.308, 1
